Gene,StateA,StateB
Z,cell_1080,cell_3319
N,cell_1082,cell_233
Z,cell_1082,cell_444
s,cell_1082,cell_599
S,cell_1082,cell_648
E,cell_1082,cell_728
T,cell_1082,cell_869
z,cell_1082,cell_962
R2,cell_1082,cell_1085
R3,cell_1082,cell_3183
Z,cell_1085,cell_251
N,cell_1085,cell_283
z,cell_1085,cell_512
T,cell_1085,cell_514
E,cell_1085,cell_882
R2,cell_1085,cell_1082
S,cell_1085,cell_1273
s,cell_1085,cell_1385
R3,cell_1085,cell_2105
N,cell_1090,cell_102
s,cell_1090,cell_134
R3,cell_1090,cell_135
z,cell_1090,cell_251
R2,cell_1090,cell_322
T,cell_1090,cell_506
Z,cell_1090,cell_512
S,cell_1090,cell_3109
E,cell_1090,cell_6559
E,cell_1100,cell_6
Z,cell_1100,cell_156
s,cell_1100,cell_538
S,cell_1100,cell_616
z,cell_1100,cell_918
R3,cell_1100,cell_1044
R2,cell_1100,cell_1426
N,cell_1100,cell_1620
T,cell_1100,cell_2926
E,cell_1122,cell_91
Z,cell_1122,cell_158
z,cell_1122,cell_332
s,cell_1122,cell_758
T,cell_1122,cell_1041
R2,cell_1122,cell_1044
N,cell_1122,cell_1353
R3,cell_1122,cell_1426
S,cell_1122,cell_2678
R2,cell_1126,cell_267
S,cell_1126,cell_276
E,cell_1126,cell_288
T,cell_1126,cell_325
s,cell_1126,cell_327
R3,cell_1126,cell_536
Z,cell_1126,cell_893
z,cell_1126,cell_1299
N,cell_1126,cell_3319
T,cell_1130,cell_87
z,cell_1130,cell_123
s,cell_1130,cell_267
R3,cell_1130,cell_272
R2,cell_1130,cell_327
S,cell_1130,cell_528
N,cell_1130,cell_654
E,cell_1130,cell_971
Z,cell_1130,cell_1442
E,cell_1133,cell_146
z,cell_1133,cell_294
T,cell_1133,cell_437
S,cell_1133,cell_1023
R2,cell_1133,cell_1447
Z,cell_1133,cell_1467
s,cell_1133,cell_1525
N,cell_1133,cell_1718
R3,cell_1133,cell_2139
Z,cell_1138,cell_2
S,cell_1138,cell_104
s,cell_1138,cell_235
z,cell_1138,cell_436
R2,cell_1138,cell_739
T,cell_1138,cell_807
E,cell_1138,cell_1013
N,cell_1138,cell_1393
R3,cell_1138,cell_2486
E,cell_1143,cell_326
Z,cell_1143,cell_374
s,cell_1143,cell_447
R3,cell_1143,cell_644
z,cell_1143,cell_801
R2,cell_1143,cell_1023
N,cell_1143,cell_1173
S,cell_1143,cell_1447
T,cell_1143,cell_2734
z,cell_1164,cell_0
N,cell_1164,cell_141
R2,cell_1164,cell_365
Z,cell_1164,cell_370
s,cell_1164,cell_378
R3,cell_1164,cell_380
T,cell_1164,cell_486
E,cell_1164,cell_1045
S,cell_1164,cell_1313
z,cell_1165,cell_446
R3,cell_1165,cell_637
E,cell_1165,cell_771
N,cell_1165,cell_778
s,cell_1165,cell_808
S,cell_1165,cell_899
T,cell_1165,cell_1034
R2,cell_1165,cell_1462
Z,cell_1165,cell_2175
R3,cell_1173,cell_43
S,cell_1173,cell_356
s,cell_1173,cell_400
E,cell_1173,cell_477
z,cell_1173,cell_805
Z,cell_1173,cell_1000
N,cell_1173,cell_1143
R2,cell_1173,cell_1174
T,cell_1173,cell_2869
z,cell_1174,cell_47
E,cell_1174,cell_342
s,cell_1174,cell_355
R3,cell_1174,cell_646
N,cell_1174,cell_1023
R2,cell_1174,cell_1173
Z,cell_1174,cell_1555
S,cell_1174,cell_1718
T,cell_1174,cell_2236
z,cell_1184,cell_51
Z,cell_1184,cell_52
E,cell_1184,cell_780
N,cell_1184,cell_1357
R2,cell_1184,cell_1616
R3,cell_1184,cell_1617
S,cell_1184,cell_2203
s,cell_1184,cell_2222
T,cell_1184,cell_2798
S,cell_1202,cell_32
Z,cell_1202,cell_324
T,cell_1202,cell_758
E,cell_1202,cell_931
R3,cell_1202,cell_1016
s,cell_1202,cell_1041
R2,cell_1202,cell_1357
z,cell_1202,cell_1398
N,cell_1202,cell_1616
R2,cell_1203,cell_32
z,cell_1203,cell_145
E,cell_1203,cell_378
T,cell_1203,cell_761
s,cell_1203,cell_1045
S,cell_1203,cell_1357
Z,cell_1203,cell_1419
R3,cell_1203,cell_2145
N,cell_1203,cell_2203
z,cell_1206,cell_32
R2,cell_1206,cell_145
T,cell_1206,cell_150
s,cell_1206,cell_344
R3,cell_1206,cell_569
N,cell_1206,cell_733
E,cell_1206,cell_873
S,cell_1206,cell_1398
Z,cell_1206,cell_4546
Z,cell_1216,cell_112
E,cell_1216,cell_266
S,cell_1216,cell_426
s,cell_1216,cell_435
R2,cell_1216,cell_436
T,cell_1216,cell_638
z,cell_1216,cell_739
N,cell_1216,cell_997
R3,cell_1216,cell_2190
E,cell_1224,cell_42
s,cell_1224,cell_63
N,cell_1224,cell_124
R3,cell_1224,cell_478
Z,cell_1224,cell_1227
R2,cell_1224,cell_1277
S,cell_1224,cell_1738
T,cell_1224,cell_1809
z,cell_1224,cell_3055
E,cell_1227,cell_43
S,cell_1227,cell_220
N,cell_1227,cell_328
R2,cell_1227,cell_343
s,cell_1227,cell_476
R3,cell_1227,cell_477
Z,cell_1227,cell_1224
z,cell_1227,cell_1243
T,cell_1227,cell_1776
N,cell_1229,cell_82
Z,cell_1229,cell_342
R2,cell_1229,cell_478
T,cell_1229,cell_653
R3,cell_1229,cell_1277
s,cell_1229,cell_1366
S,cell_1229,cell_1533
E,cell_1229,cell_1555
z,cell_1229,cell_1618
R3,cell_1232,cell_63
Z,cell_1232,cell_230
s,cell_1232,cell_478
S,cell_1232,cell_838
E,cell_1232,cell_1076
T,cell_1232,cell_1079
R2,cell_1232,cell_1366
N,cell_1232,cell_1397
z,cell_1232,cell_3333
Z,cell_1237,cell_268
E,cell_1237,cell_310
s,cell_1237,cell_653
R3,cell_1237,cell_656
R2,cell_1237,cell_1079
T,cell_1237,cell_1366
N,cell_1237,cell_1435
S,cell_1237,cell_1530
z,cell_1237,cell_1624
S,cell_1243,cell_72
N,cell_1243,cell_157
T,cell_1243,cell_223
E,cell_1243,cell_253
z,cell_1243,cell_1227
R3,cell_1243,cell_1247
s,cell_1243,cell_2490
Z,cell_1243,cell_3055
R2,cell_1243,cell_3709
Z,cell_1247,cell_54
s,cell_1247,cell_55
S,cell_1247,cell_218
T,cell_1247,cell_227
z,cell_1247,cell_477
N,cell_1247,cell_550
E,cell_1247,cell_805
R3,cell_1247,cell_1243
R2,cell_1247,cell_1249
E,cell_1249,cell_47
s,cell_1249,cell_53
S,cell_1249,cell_71
z,cell_1249,cell_342
N,cell_1249,cell_684
R2,cell_1249,cell_1247
Z,cell_1249,cell_1618
T,cell_1249,cell_1623
R3,cell_1249,cell_3709
R3,cell_1258,cell_36
T,cell_1258,cell_37
E,cell_1258,cell_104
s,cell_1258,cell_185
N,cell_1258,cell_195
Z,cell_1258,cell_263
R2,cell_1258,cell_274
z,cell_1258,cell_667
S,cell_1258,cell_1013
E,cell_1263,cell_132
T,cell_1263,cell_409
s,cell_1263,cell_610
Z,cell_1263,cell_843
R2,cell_1263,cell_1526
z,cell_1263,cell_1534
S,cell_1263,cell_1617
N,cell_1263,cell_2145
R3,cell_1263,cell_2203
T,cell_1267,cell_197
s,cell_1267,cell_220
E,cell_1267,cell_243
R3,cell_1267,cell_336
S,cell_1267,cell_476
Z,cell_1267,cell_733
R2,cell_1267,cell_1308
z,cell_1267,cell_2053
N,cell_1267,cell_4546
z,cell_1273,cell_8
T,cell_1273,cell_42
N,cell_1273,cell_287
R3,cell_1273,cell_647
R2,cell_1273,cell_648
S,cell_1273,cell_1085
E,cell_1273,cell_1809
Z,cell_1273,cell_2235
s,cell_1273,cell_2241
S,cell_1275,cell_80
E,cell_1275,cell_318
z,cell_1275,cell_655
N,cell_1275,cell_1044
R2,cell_1275,cell_1353
R3,cell_1275,cell_1620
Z,cell_1275,cell_1777
T,cell_1275,cell_2222
s,cell_1275,cell_2798
E,cell_1277,cell_44
s,cell_1277,cell_51
N,cell_1277,cell_174
Z,cell_1277,cell_343
T,cell_1277,cell_655
R2,cell_1277,cell_1224
R3,cell_1277,cell_1229
z,cell_1277,cell_2222
S,cell_1277,cell_2850
S,cell_1299,cell_36
s,cell_1299,cell_158
T,cell_1299,cell_324
R2,cell_1299,cell_413
Z,cell_1299,cell_758
R3,cell_1299,cell_1013
z,cell_1299,cell_1126
E,cell_1299,cell_2486
N,cell_1299,cell_2493
Z,cell_1305,cell_73
T,cell_1305,cell_80
E,cell_1305,cell_141
R2,cell_1305,cell_606
R3,cell_1305,cell_610
N,cell_1305,cell_1045
s,cell_1305,cell_2203
S,cell_1305,cell_2222
z,cell_1305,cell_2850
s,cell_1306,cell_163
z,cell_1306,cell_216
T,cell_1306,cell_337
E,cell_1306,cell_444
N,cell_1306,cell_528
S,cell_1306,cell_654
Z,cell_1306,cell_728
R3,cell_1306,cell_729
R2,cell_1306,cell_1487
S,cell_1308,cell_66
N,cell_1308,cell_162
T,cell_1308,cell_163
z,cell_1308,cell_210
R3,cell_1308,cell_335
s,cell_1308,cell_337
E,cell_1308,cell_359
Z,cell_1308,cell_829
R2,cell_1308,cell_1267
T,cell_1313,cell_14
R3,cell_1313,cell_20
N,cell_1313,cell_46
E,cell_1313,cell_86
z,cell_1313,cell_794
Z,cell_1313,cell_808
S,cell_1313,cell_1164
s,cell_1313,cell_2175
R2,cell_1313,cell_2366
T,cell_1321,cell_284
E,cell_1321,cell_350
S,cell_1321,cell_374
z,cell_1321,cell_381
N,cell_1321,cell_484
R3,cell_1321,cell_580
Z,cell_1321,cell_1447
R2,cell_1321,cell_1467
s,cell_1321,cell_2709
T,cell_1326,cell_142
s,cell_1326,cell_152
N,cell_1326,cell_204
S,cell_1326,cell_266
z,cell_1326,cell_274
R3,cell_1326,cell_282
E,cell_1326,cell_426
R2,cell_1326,cell_667
Z,cell_1326,cell_669
S,cell_1338,cell_112
Z,cell_1338,cell_426
R2,cell_1338,cell_462
E,cell_1338,cell_669
z,cell_1338,cell_699
R3,cell_1338,cell_700
T,cell_1338,cell_1067
s,cell_1338,cell_1509
N,cell_1338,cell_4396
E,cell_1353,cell_8
S,cell_1353,cell_74
Z,cell_1353,cell_223
N,cell_1353,cell_1122
R2,cell_1353,cell_1275
R3,cell_1353,cell_1498
s,cell_1353,cell_1713
z,cell_1353,cell_1809
T,cell_1353,cell_3055
s,cell_1357,cell_86
R3,cell_1357,cell_541
T,cell_1357,cell_759
Z,cell_1357,cell_771
N,cell_1357,cell_1184
R2,cell_1357,cell_1202
S,cell_1357,cell_1203
z,cell_1357,cell_1587
E,cell_1357,cell_2175
R3,cell_1366,cell_51
Z,cell_1366,cell_68
N,cell_1366,cell_172
E,cell_1366,cell_254
s,cell_1366,cell_1229
R2,cell_1366,cell_1232
T,cell_1366,cell_1237
S,cell_1366,cell_1534
z,cell_1366,cell_1617
s,cell_1375,cell_23
T,cell_1375,cell_27
R3,cell_1375,cell_41
R2,cell_1375,cell_258
N,cell_1375,cell_375
S,cell_1375,cell_509
z,cell_1375,cell_1076
Z,cell_1375,cell_1553
E,cell_1375,cell_3333
s,cell_1377,cell_8
R3,cell_1377,cell_27
T,cell_1377,cell_41
N,cell_1377,cell_237
R2,cell_1377,cell_305
S,cell_1377,cell_511
Z,cell_1377,cell_1052
E,cell_1377,cell_1713
z,cell_1377,cell_2241
E,cell_1385,cell_75
T,cell_1385,cell_362
N,cell_1385,cell_464
z,cell_1385,cell_511
R2,cell_1385,cell_599
Z,cell_1385,cell_658
s,cell_1385,cell_1085
S,cell_1385,cell_2241
R3,cell_1385,cell_2405
Z,cell_1393,cell_27
E,cell_1393,cell_60
R2,cell_1393,cell_303
S,cell_1393,cell_518
R3,cell_1393,cell_1052
N,cell_1393,cell_1138
T,cell_1393,cell_1553
s,cell_1393,cell_2606
z,cell_1393,cell_3376
N,cell_1394,cell_32
T,cell_1394,cell_77
E,cell_1394,cell_510
s,cell_1394,cell_606
z,cell_1394,cell_733
R3,cell_1394,cell_1526
S,cell_1394,cell_1616
Z,cell_1394,cell_2053
R2,cell_1394,cell_2203
s,cell_1395,cell_40
R3,cell_1395,cell_293
z,cell_1395,cell_350
E,cell_1395,cell_381
T,cell_1395,cell_556
N,cell_1395,cell_607
S,cell_1395,cell_1015
Z,cell_1395,cell_2040
R2,cell_1395,cell_3821
R2,cell_1397,cell_172
s,cell_1397,cell_331
S,cell_1397,cell_569
E,cell_1397,cell_579
Z,cell_1397,cell_678
T,cell_1397,cell_895
z,cell_1397,cell_1016
N,cell_1397,cell_1232
R3,cell_1397,cell_1398
N,cell_1398,cell_63
s,cell_1398,cell_124
Z,cell_1398,cell_325
E,cell_1398,cell_434
T,cell_1398,cell_893
z,cell_1398,cell_1202
S,cell_1398,cell_1206
R3,cell_1398,cell_1397
R2,cell_1398,cell_1587
R3,cell_1419,cell_31
s,cell_1419,cell_127
z,cell_1419,cell_162
N,cell_1419,cell_210
T,cell_1419,cell_281
S,cell_1419,cell_771
E,cell_1419,cell_899
Z,cell_1419,cell_1203
R2,cell_1419,cell_1936
S,cell_1423,cell_37
N,cell_1423,cell_55
R3,cell_1423,cell_324
s,cell_1423,cell_550
R2,cell_1423,cell_554
z,cell_1423,cell_678
E,cell_1423,cell_807
T,cell_1423,cell_1013
Z,cell_1423,cell_1016
E,cell_1426,cell_92
Z,cell_1426,cell_159
S,cell_1426,cell_556
z,cell_1426,cell_891
T,cell_1426,cell_1015
R2,cell_1426,cell_1100
R3,cell_1426,cell_1122
N,cell_1426,cell_1498
s,cell_1426,cell_2382
E,cell_1435,cell_112
R3,cell_1435,cell_170
T,cell_1435,cell_172
Z,cell_1435,cell_266
z,cell_1435,cell_538
S,cell_1435,cell_669
R2,cell_1435,cell_895
s,cell_1435,cell_918
N,cell_1435,cell_1237
E,cell_1442,cell_113
S,cell_1442,cell_149
s,cell_1442,cell_170
T,cell_1442,cell_174
R2,cell_1442,cell_332
N,cell_1442,cell_655
R3,cell_1442,cell_918
z,cell_1442,cell_1044
Z,cell_1442,cell_1130
R2,cell_1446,cell_22
S,cell_1446,cell_23
T,cell_1446,cell_95
Z,cell_1446,cell_136
N,cell_1446,cell_381
z,cell_1446,cell_484
R3,cell_1446,cell_508
s,cell_1446,cell_509
E,cell_1446,cell_607
s,cell_1447,cell_108
z,cell_1447,cell_295
R3,cell_1447,cell_299
E,cell_1447,cell_345
N,cell_1447,cell_356
T,cell_1447,cell_438
R2,cell_1447,cell_1133
S,cell_1447,cell_1143
Z,cell_1447,cell_1321
E,cell_1462,cell_324
N,cell_1462,cell_397
z,cell_1462,cell_585
R3,cell_1462,cell_807
s,cell_1462,cell_811
Z,cell_1462,cell_931
R2,cell_1462,cell_1165
S,cell_1462,cell_2095
T,cell_1462,cell_2486
R3,cell_1467,cell_0
z,cell_1467,cell_380
E,cell_1467,cell_914
s,cell_1467,cell_1067
Z,cell_1467,cell_1133
R2,cell_1467,cell_1321
T,cell_1467,cell_1509
S,cell_1467,cell_1762
N,cell_1467,cell_2717
N,cell_1487,cell_154
s,cell_1487,cell_197
T,cell_1487,cell_220
E,cell_1487,cell_251
Z,cell_1487,cell_882
R2,cell_1487,cell_1306
R3,cell_1487,cell_1582
S,cell_1487,cell_1776
z,cell_1487,cell_6559
E,cell_1498,cell_25
T,cell_1498,cell_54
Z,cell_1498,cell_227
S,cell_1498,cell_593
R3,cell_1498,cell_1353
N,cell_1498,cell_1426
R2,cell_1498,cell_1620
z,cell_1498,cell_1708
s,cell_1498,cell_1711
S,cell_1509,cell_15
R3,cell_1509,cell_233
R2,cell_1509,cell_284
Z,cell_1509,cell_437
z,cell_1509,cell_494
E,cell_1509,cell_627
s,cell_1509,cell_1338
T,cell_1509,cell_1467
N,cell_1509,cell_3183
R2,cell_1525,cell_108
E,cell_1525,cell_142
N,cell_1525,cell_245
T,cell_1525,cell_426
S,cell_1525,cell_638
R3,cell_1525,cell_1066
Z,cell_1525,cell_1067
s,cell_1525,cell_1133
z,cell_1525,cell_2091
N,cell_1526,cell_40
T,cell_1526,cell_194
E,cell_1526,cell_509
s,cell_1526,cell_607
z,cell_1526,cell_838
R2,cell_1526,cell_1263
R3,cell_1526,cell_1394
Z,cell_1526,cell_3142
S,cell_1526,cell_3333
R3,cell_1530,cell_76
Z,cell_1530,cell_204
s,cell_1530,cell_389
z,cell_1530,cell_409
N,cell_1530,cell_669
S,cell_1530,cell_1237
R2,cell_1530,cell_1532
T,cell_1530,cell_1534
E,cell_1530,cell_4396
R3,cell_1532,cell_75
z,cell_1532,cell_194
s,cell_1532,cell_388
N,cell_1532,cell_557
Z,cell_1532,cell_734
T,cell_1532,cell_838
S,cell_1532,cell_1079
R2,cell_1532,cell_1530
E,cell_1532,cell_2405
Z,cell_1533,cell_217
T,cell_1533,cell_389
R2,cell_1533,cell_392
z,cell_1533,cell_610
N,cell_1533,cell_914
S,cell_1533,cell_1229
s,cell_1533,cell_1534
E,cell_1533,cell_2717
R3,cell_1533,cell_2850
N,cell_1534,cell_144
Z,cell_1534,cell_335
R3,cell_1534,cell_829
R2,cell_1534,cell_838
E,cell_1534,cell_1068
z,cell_1534,cell_1263
S,cell_1534,cell_1366
T,cell_1534,cell_1530
s,cell_1534,cell_1533
E,cell_1553,cell_55
S,cell_1553,cell_133
R2,cell_1553,cell_354
R3,cell_1553,cell_397
z,cell_1553,cell_400
s,cell_1553,cell_805
N,cell_1553,cell_807
Z,cell_1553,cell_1375
T,cell_1553,cell_1393
R3,cell_1555,cell_44
s,cell_1555,cell_254
z,cell_1555,cell_255
T,cell_1555,cell_308
R2,cell_1555,cell_1000
Z,cell_1555,cell_1174
E,cell_1555,cell_1229
N,cell_1555,cell_1762
S,cell_1555,cell_2717
N,cell_1582,cell_183
T,cell_1582,cell_219
S,cell_1582,cell_224
z,cell_1582,cell_387
Z,cell_1582,cell_388
E,cell_1582,cell_439
R2,cell_1582,cell_729
s,cell_1582,cell_734
R3,cell_1582,cell_1487
N,cell_1587,cell_51
S,cell_1587,cell_145
T,cell_1587,cell_170
R3,cell_1587,cell_172
s,cell_1587,cell_174
E,cell_1587,cell_453
z,cell_1587,cell_1357
R2,cell_1587,cell_1398
Z,cell_1587,cell_3202
E,cell_1616,cell_41
z,cell_1616,cell_63
R2,cell_1616,cell_1184
N,cell_1616,cell_1202
S,cell_1616,cell_1394
T,cell_1616,cell_1713
Z,cell_1616,cell_2490
s,cell_1616,cell_3055
R3,cell_1616,cell_3333
Z,cell_1617,cell_53
E,cell_1617,cell_258
N,cell_1617,cell_541
R3,cell_1617,cell_1184
S,cell_1617,cell_1263
z,cell_1617,cell_1366
s,cell_1617,cell_1618
T,cell_1617,cell_1624
R2,cell_1617,cell_3333
R2,cell_1618,cell_54
E,cell_1618,cell_255
S,cell_1618,cell_610
z,cell_1618,cell_1229
Z,cell_1618,cell_1249
s,cell_1618,cell_1617
T,cell_1618,cell_1620
R3,cell_1618,cell_2222
N,cell_1618,cell_2926
E,cell_1620,cell_7
S,cell_1620,cell_612
z,cell_1620,cell_653
N,cell_1620,cell_1100
R3,cell_1620,cell_1275
R2,cell_1620,cell_1498
T,cell_1620,cell_1618
Z,cell_1620,cell_1623
s,cell_1620,cell_1624
s,cell_1623,cell_56
N,cell_1623,cell_156
R2,cell_1623,cell_227
z,cell_1623,cell_269
S,cell_1623,cell_385
T,cell_1623,cell_1249
Z,cell_1623,cell_1620
R3,cell_1623,cell_1777
E,cell_1623,cell_2607
Z,cell_1624,cell_56
E,cell_1624,cell_307
S,cell_1624,cell_409
N,cell_1624,cell_538
z,cell_1624,cell_1237
T,cell_1624,cell_1617
s,cell_1624,cell_1620
R2,cell_1624,cell_1711
R3,cell_1624,cell_2798
T,cell_1667,cell_378
Z,cell_1667,cell_466
R2,cell_1667,cell_469
s,cell_1667,cell_486
N,cell_1667,cell_502
R3,cell_1667,cell_699
z,cell_1667,cell_700
E,cell_1667,cell_761
S,cell_1667,cell_2465
Z,cell_1708,cell_224
S,cell_1708,cell_388
T,cell_1708,cell_478
E,cell_1708,cell_647
R2,cell_1708,cell_653
N,cell_1708,cell_891
s,cell_1708,cell_1079
z,cell_1708,cell_1498
R3,cell_1708,cell_1809
E,cell_1711,cell_27
Z,cell_1711,cell_60
S,cell_1711,cell_194
z,cell_1711,cell_1079
s,cell_1711,cell_1498
R2,cell_1711,cell_1624
R3,cell_1711,cell_1713
N,cell_1711,cell_2382
T,cell_1711,cell_3333
S,cell_1713,cell_77
N,cell_1713,cell_758
z,cell_1713,cell_1080
s,cell_1713,cell_1353
E,cell_1713,cell_1377
T,cell_1713,cell_1616
R3,cell_1713,cell_1711
Z,cell_1713,cell_2493
R2,cell_1713,cell_2798
z,cell_1718,cell_138
R3,cell_1718,cell_212
E,cell_1718,cell_217
s,cell_1718,cell_245
R2,cell_1718,cell_356
T,cell_1718,cell_991
N,cell_1718,cell_1133
S,cell_1718,cell_1174
Z,cell_1718,cell_2717
Z,cell_1738,cell_220
N,cell_1738,cell_344
R3,cell_1738,cell_392
E,cell_1738,cell_514
z,cell_1738,cell_606
s,cell_1738,cell_733
T,cell_1738,cell_882
S,cell_1738,cell_1224
R2,cell_1738,cell_2850
T,cell_1762,cell_15
z,cell_1762,cell_20
E,cell_1762,cell_82
R2,cell_1762,cell_374
R3,cell_1762,cell_794
Z,cell_1762,cell_1023
S,cell_1762,cell_1467
N,cell_1762,cell_1555
s,cell_1762,cell_1829
z,cell_1776,cell_223
R3,cell_1776,cell_224
N,cell_1776,cell_327
R2,cell_1776,cell_654
T,cell_1776,cell_1227
S,cell_1776,cell_1487
Z,cell_1776,cell_1809
E,cell_1776,cell_2235
s,cell_1776,cell_3319
s,cell_1777,cell_57
N,cell_1777,cell_123
S,cell_1777,cell_216
R2,cell_1777,cell_223
E,cell_1777,cell_321
z,cell_1777,cell_654
Z,cell_1777,cell_1275
R3,cell_1777,cell_1623
T,cell_1777,cell_3709
N,cell_1809,cell_332
R2,cell_1809,cell_655
S,cell_1809,cell_882
s,cell_1809,cell_1080
T,cell_1809,cell_1224
E,cell_1809,cell_1273
z,cell_1809,cell_1353
R3,cell_1809,cell_1708
Z,cell_1809,cell_1776
T,cell_1829,cell_112
E,cell_1829,cell_172
N,cell_1829,cell_254
R3,cell_1829,cell_453
z,cell_1829,cell_542
R2,cell_1829,cell_579
Z,cell_1829,cell_638
S,cell_1829,cell_1067
s,cell_1829,cell_1762
Z,cell_1905,cell_183
E,cell_1905,cell_284
T,cell_1905,cell_350
N,cell_1905,cell_388
z,cell_1905,cell_556
s,cell_1905,cell_557
R2,cell_1905,cell_627
S,cell_1905,cell_891
R3,cell_1905,cell_911
Z,cell_1936,cell_32
T,cell_1936,cell_36
R3,cell_1936,cell_37
s,cell_1936,cell_125
S,cell_1936,cell_324
R2,cell_1936,cell_1419
N,cell_1936,cell_2053
E,cell_1936,cell_2095
z,cell_1936,cell_4546
s,cell_2023,cell_0
E,cell_2023,cell_145
N,cell_2023,cell_361
z,cell_2023,cell_378
S,cell_2023,cell_453
T,cell_2023,cell_700
R2,cell_2023,cell_873
Z,cell_2023,cell_1066
R3,cell_2023,cell_1067
s,cell_2040,cell_37
R3,cell_2040,cell_125
T,cell_2040,cell_185
N,cell_2040,cell_218
E,cell_2040,cell_295
z,cell_2040,cell_345
R2,cell_2040,cell_526
S,cell_2040,cell_550
Z,cell_2040,cell_1395
s,cell_2053,cell_72
T,cell_2053,cell_196
R2,cell_2053,cell_210
E,cell_2053,cell_419
z,cell_2053,cell_1267
Z,cell_2053,cell_1394
N,cell_2053,cell_1936
S,cell_2053,cell_2490
R3,cell_2053,cell_3142
T,cell_2091,cell_1
E,cell_2091,cell_31
R2,cell_2091,cell_105
s,cell_2091,cell_294
S,cell_2091,cell_637
Z,cell_2091,cell_706
N,cell_2091,cell_853
R3,cell_2091,cell_899
z,cell_2091,cell_1525
T,cell_2095,cell_103
R3,cell_2095,cell_105
s,cell_2095,cell_296
N,cell_2095,cell_419
Z,cell_2095,cell_687
R2,cell_2095,cell_899
z,cell_2095,cell_1061
S,cell_2095,cell_1462
E,cell_2095,cell_1936
z,cell_2105,cell_95
N,cell_2105,cell_284
E,cell_2105,cell_388
Z,cell_2105,cell_439
T,cell_2105,cell_484
S,cell_2105,cell_647
R3,cell_2105,cell_1085
s,cell_2105,cell_2405
R2,cell_2105,cell_3183
Z,cell_2139,cell_0
E,cell_2139,cell_147
N,cell_2139,cell_212
R2,cell_2139,cell_299
z,cell_2139,cell_370
T,cell_2139,cell_441
S,cell_2139,cell_445
s,cell_2139,cell_1066
R3,cell_2139,cell_1133
Z,cell_2145,cell_31
R2,cell_2145,cell_40
z,cell_2145,cell_144
S,cell_2145,cell_541
T,cell_2145,cell_575
E,cell_2145,cell_706
R3,cell_2145,cell_1203
N,cell_2145,cell_1263
s,cell_2145,cell_3821
S,cell_2175,cell_378
z,cell_2175,cell_453
R3,cell_2175,cell_542
N,cell_2175,cell_780
R2,cell_2175,cell_931
Z,cell_2175,cell_1165
s,cell_2175,cell_1313
E,cell_2175,cell_1357
T,cell_2175,cell_2465
Z,cell_2190,cell_17
E,cell_2190,cell_267
R2,cell_2190,cell_288
T,cell_2190,cell_446
S,cell_2190,cell_697
s,cell_2190,cell_971
z,cell_2190,cell_1034
R3,cell_2190,cell_1216
N,cell_2190,cell_4030
Z,cell_2203,cell_210
E,cell_2203,cell_360
T,cell_2203,cell_404
z,cell_2203,cell_829
S,cell_2203,cell_1184
N,cell_2203,cell_1203
R3,cell_2203,cell_1263
s,cell_2203,cell_1305
R2,cell_2203,cell_1394
N,cell_2220,cell_17
z,cell_2220,cell_305
R3,cell_2220,cell_310
T,cell_2220,cell_394
S,cell_2220,cell_599
s,cell_2220,cell_648
E,cell_2220,cell_656
R2,cell_2220,cell_2241
Z,cell_2220,cell_4030
E,cell_2222,cell_46
N,cell_2222,cell_86
s,cell_2222,cell_1184
T,cell_2222,cell_1275
z,cell_2222,cell_1277
S,cell_2222,cell_1305
R3,cell_2222,cell_1618
R2,cell_2222,cell_3055
Z,cell_2222,cell_3709
T,cell_2235,cell_43
S,cell_2235,cell_251
N,cell_2235,cell_289
s,cell_2235,cell_659
R2,cell_2235,cell_1038
Z,cell_2235,cell_1273
E,cell_2235,cell_1776
R3,cell_2235,cell_2869
z,cell_2235,cell_3109
E,cell_2236,cell_269
Z,cell_2236,cell_308
N,cell_2236,cell_435
S,cell_2236,cell_991
s,cell_2236,cell_997
R3,cell_2236,cell_1038
T,cell_2236,cell_1174
z,cell_2236,cell_2607
R2,cell_2236,cell_2869
T,cell_2241,cell_61
R3,cell_2241,cell_309
N,cell_2241,cell_452
Z,cell_2241,cell_659
E,cell_2241,cell_1080
s,cell_2241,cell_1273
z,cell_2241,cell_1377
S,cell_2241,cell_1385
R2,cell_2241,cell_2220
Z,cell_2339,cell_14
E,cell_2339,cell_123
N,cell_2339,cell_321
S,cell_2339,cell_368
T,cell_2339,cell_808
z,cell_2339,cell_971
s,cell_2339,cell_1034
R3,cell_2339,cell_2342
R2,cell_2339,cell_2768
Z,cell_2342,cell_6
E,cell_2342,cell_156
R2,cell_2342,cell_235
z,cell_2342,cell_435
s,cell_2342,cell_739
T,cell_2342,cell_800
S,cell_2342,cell_977
R3,cell_2342,cell_2339
N,cell_2342,cell_2607
N,cell_2366,cell_9
T,cell_2366,cell_91
S,cell_2366,cell_365
z,cell_2366,cell_431
Z,cell_2366,cell_811
s,cell_2366,cell_931
R3,cell_2366,cell_976
E,cell_2366,cell_1041
R2,cell_2366,cell_1313
E,cell_2382,cell_2
S,cell_2382,cell_263
R2,cell_2382,cell_538
R3,cell_2382,cell_758
z,cell_2382,cell_895
Z,cell_2382,cell_1013
T,cell_2382,cell_1016
s,cell_2382,cell_1426
N,cell_2382,cell_1711
