Gene,StateA,StateB
N,cell_1012,cell_277
Z,cell_1012,cell_432
z,cell_1012,cell_434
S,cell_1012,cell_490
T,cell_1012,cell_521
T,cell_1014,cell_29
E,cell_1014,cell_113
z,cell_1014,cell_245
R2,cell_1014,cell_434
N,cell_1014,cell_824
S,cell_1014,cell_1015
R3,cell_1014,cell_1035
s,cell_1014,cell_1905
Z,cell_1014,cell_3545
N,cell_1015,cell_173
Z,cell_1015,cell_692
E,cell_1015,cell_798
R3,cell_1015,cell_969
S,cell_1015,cell_1014
T,cell_1015,cell_1105
R2,cell_1015,cell_1243
s,cell_1015,cell_1248
z,cell_1015,cell_1338
S,cell_1024,cell_150
s,cell_1024,cell_221
N,cell_1024,cell_223
T,cell_1024,cell_328
z,cell_1024,cell_366
E,cell_1024,cell_678
R2,cell_1024,cell_729
R3,cell_1024,cell_1025
Z,cell_1024,cell_3463
N,cell_1025,cell_41
Z,cell_1025,cell_85
s,cell_1025,cell_215
E,cell_1025,cell_367
S,cell_1025,cell_564
z,cell_1025,cell_972
R3,cell_1025,cell_1024
R2,cell_1025,cell_1223
T,cell_1025,cell_1580
T,cell_1029,cell_4
N,cell_1029,cell_289
z,cell_1029,cell_320
Z,cell_1029,cell_395
R2,cell_1029,cell_677
R3,cell_1029,cell_728
s,cell_1029,cell_730
E,cell_1029,cell_1030
S,cell_1029,cell_1254
T,cell_1030,cell_33
Z,cell_1030,cell_98
R2,cell_1030,cell_221
N,cell_1030,cell_225
z,cell_1030,cell_316
S,cell_1030,cell_580
s,cell_1030,cell_729
E,cell_1030,cell_1029
R3,cell_1030,cell_1224
S,cell_1033,cell_79
z,cell_1033,cell_113
R3,cell_1033,cell_114
s,cell_1033,cell_118
E,cell_1033,cell_245
R2,cell_1033,cell_254
T,cell_1033,cell_522
Z,cell_1033,cell_536
N,cell_1033,cell_1934
E,cell_1035,cell_204
z,cell_1035,cell_205
N,cell_1035,cell_474
T,cell_1035,cell_629
S,cell_1035,cell_969
R3,cell_1035,cell_1014
s,cell_1035,cell_1685
Z,cell_1035,cell_2370
R2,cell_1035,cell_3615
z,cell_1036,cell_112
R2,cell_1036,cell_114
T,cell_1036,cell_202
E,cell_1036,cell_251
R3,cell_1036,cell_254
s,cell_1036,cell_256
Z,cell_1036,cell_541
N,cell_1036,cell_1965
S,cell_1036,cell_2872
R3,cell_1050,cell_52
R2,cell_1050,cell_142
Z,cell_1050,cell_213
S,cell_1050,cell_264
E,cell_1050,cell_267
T,cell_1050,cell_1005
N,cell_1050,cell_1108
s,cell_1050,cell_1810
z,cell_1050,cell_1971
E,cell_1052,cell_182
R2,cell_1052,cell_201
Z,cell_1052,cell_294
T,cell_1052,cell_578
N,cell_1052,cell_589
s,cell_1052,cell_1055
R3,cell_1052,cell_1752
z,cell_1052,cell_2816
S,cell_1052,cell_3213
N,cell_1055,cell_130
T,cell_1055,cell_150
Z,cell_1055,cell_193
R2,cell_1055,cell_200
S,cell_1055,cell_328
s,cell_1055,cell_1052
z,cell_1055,cell_1056
R3,cell_1055,cell_1578
E,cell_1055,cell_1977
N,cell_1056,cell_128
Z,cell_1056,cell_145
S,cell_1056,cell_329
R2,cell_1056,cell_603
T,cell_1056,cell_912
z,cell_1056,cell_1055
E,cell_1056,cell_1717
R3,cell_1056,cell_2525
s,cell_1056,cell_2816
R3,cell_1071,cell_6
E,cell_1071,cell_7
Z,cell_1071,cell_107
s,cell_1071,cell_329
N,cell_1071,cell_540
T,cell_1071,cell_896
S,cell_1071,cell_2816
R2,cell_1071,cell_3074
z,cell_1071,cell_3213
S,cell_1074,cell_4
Z,cell_1074,cell_181
R2,cell_1074,cell_182
z,cell_1074,cell_185
E,cell_1074,cell_201
s,cell_1074,cell_601
T,cell_1074,cell_1254
N,cell_1074,cell_1371
R3,cell_1074,cell_1776
R2,cell_1081,cell_141
T,cell_1081,cell_512
S,cell_1081,cell_538
s,cell_1081,cell_570
E,cell_1081,cell_692
Z,cell_1081,cell_798
N,cell_1081,cell_1757
z,cell_1081,cell_1804
R3,cell_1081,cell_2038
S,cell_1092,cell_225
z,cell_1092,cell_508
N,cell_1092,cell_580
T,cell_1092,cell_588
R3,cell_1092,cell_831
E,cell_1092,cell_868
Z,cell_1092,cell_1174
R2,cell_1092,cell_1354
s,cell_1092,cell_3751
R3,cell_1101,cell_153
S,cell_1101,cell_284
s,cell_1101,cell_402
Z,cell_1101,cell_420
N,cell_1101,cell_556
T,cell_1101,cell_590
R2,cell_1101,cell_868
z,cell_1101,cell_1102
E,cell_1101,cell_1354
s,cell_1102,cell_65
T,cell_1102,cell_137
S,cell_1102,cell_286
E,cell_1102,cell_506
N,cell_1102,cell_558
Z,cell_1102,cell_859
z,cell_1102,cell_1101
R3,cell_1102,cell_1103
R2,cell_1102,cell_3320
R2,cell_1103,cell_13
S,cell_1103,cell_15
T,cell_1103,cell_138
z,cell_1103,cell_153
N,cell_1103,cell_213
E,cell_1103,cell_505
s,cell_1103,cell_776
R3,cell_1103,cell_1102
Z,cell_1103,cell_1108
S,cell_1104,cell_28
z,cell_1104,cell_158
E,cell_1104,cell_415
R2,cell_1104,cell_486
Z,cell_1104,cell_511
s,cell_1104,cell_1105
T,cell_1104,cell_1248
N,cell_1104,cell_1789
R3,cell_1104,cell_2358
Z,cell_1105,cell_13
S,cell_1105,cell_29
N,cell_1105,cell_142
z,cell_1105,cell_161
R3,cell_1105,cell_417
E,cell_1105,cell_656
T,cell_1105,cell_1015
s,cell_1105,cell_1104
R2,cell_1105,cell_1108
E,cell_1108,cell_11
S,cell_1108,cell_30
s,cell_1108,cell_486
z,cell_1108,cell_488
R3,cell_1108,cell_859
N,cell_1108,cell_1050
Z,cell_1108,cell_1103
R2,cell_1108,cell_1105
T,cell_1108,cell_1243
Z,cell_1122,cell_20
z,cell_1122,cell_25
s,cell_1122,cell_26
N,cell_1122,cell_88
R3,cell_1122,cell_202
T,cell_1122,cell_254
S,cell_1122,cell_393
E,cell_1122,cell_521
R2,cell_1122,cell_522
R3,cell_1125,cell_26
s,cell_1125,cell_202
Z,cell_1125,cell_223
z,cell_1125,cell_239
T,cell_1125,cell_256
E,cell_1125,cell_350
S,cell_1125,cell_708
R2,cell_1125,cell_1615
N,cell_1125,cell_3463
R2,cell_1142,cell_79
S,cell_1142,cell_254
T,cell_1142,cell_393
E,cell_1142,cell_490
Z,cell_1142,cell_495
z,cell_1142,cell_1145
s,cell_1142,cell_1918
N,cell_1142,cell_1993
R3,cell_1142,cell_2872
S,cell_1145,cell_10
T,cell_1145,cell_11
R3,cell_1145,cell_123
Z,cell_1145,cell_141
N,cell_1145,cell_759
R2,cell_1145,cell_798
z,cell_1145,cell_1142
E,cell_1145,cell_1243
s,cell_1145,cell_2428
Z,cell_1164,cell_9
S,cell_1164,cell_176
E,cell_1164,cell_313
s,cell_1164,cell_474
R3,cell_1164,cell_994
R2,cell_1164,cell_1166
z,cell_1164,cell_1347
N,cell_1164,cell_1685
T,cell_1164,cell_2134
Z,cell_1166,cell_8
s,cell_1166,cell_101
E,cell_1166,cell_109
z,cell_1166,cell_274
T,cell_1166,cell_737
S,cell_1166,cell_766
R3,cell_1166,cell_993
R2,cell_1166,cell_1164
N,cell_1166,cell_1285
z,cell_1174,cell_21
N,cell_1174,cell_343
R3,cell_1174,cell_416
R2,cell_1174,cell_422
E,cell_1174,cell_632
s,cell_1174,cell_724
T,cell_1174,cell_877
Z,cell_1174,cell_1092
S,cell_1174,cell_1611
z,cell_1182,cell_0
Z,cell_1182,cell_273
R3,cell_1182,cell_324
T,cell_1182,cell_367
N,cell_1182,cell_431
S,cell_1182,cell_532
E,cell_1182,cell_1580
s,cell_1182,cell_1818
R2,cell_1182,cell_2398
R3,cell_1197,cell_39
R2,cell_1197,cell_181
Z,cell_1197,cell_182
S,cell_1197,cell_275
E,cell_1197,cell_294
s,cell_1197,cell_296
N,cell_1197,cell_492
T,cell_1197,cell_849
z,cell_1197,cell_1880
S,cell_1202,cell_52
R2,cell_1202,cell_96
T,cell_1202,cell_101
N,cell_1202,cell_231
R3,cell_1202,cell_264
E,cell_1202,cell_397
Z,cell_1202,cell_528
s,cell_1202,cell_737
z,cell_1202,cell_1204
R3,cell_1204,cell_265
T,cell_1204,cell_275
R2,cell_1204,cell_395
E,cell_1204,cell_476
N,cell_1204,cell_519
Z,cell_1204,cell_677
S,cell_1204,cell_849
z,cell_1204,cell_1202
s,cell_1204,cell_1627
R3,cell_1214,cell_134
T,cell_1214,cell_511
E,cell_1214,cell_570
s,cell_1214,cell_692
S,cell_1214,cell_949
R2,cell_1214,cell_1215
Z,cell_1214,cell_1248
z,cell_1214,cell_1327
N,cell_1214,cell_1985
R3,cell_1215,cell_133
s,cell_1215,cell_138
E,cell_1215,cell_139
N,cell_1215,cell_404
z,cell_1215,cell_533
T,cell_1215,cell_776
R2,cell_1215,cell_1214
Z,cell_1215,cell_1246
S,cell_1215,cell_2507
Z,cell_1223,cell_307
z,cell_1223,cell_314
S,cell_1223,cell_451
R3,cell_1223,cell_729
N,cell_1223,cell_792
R2,cell_1223,cell_1025
s,cell_1223,cell_1224
E,cell_1223,cell_1228
T,cell_1223,cell_2396
R2,cell_1224,cell_215
Z,cell_1224,cell_304
S,cell_1224,cell_449
N,cell_1224,cell_624
E,cell_1224,cell_728
z,cell_1224,cell_894
R3,cell_1224,cell_1030
s,cell_1224,cell_1223
T,cell_1224,cell_2000
N,cell_1228,cell_45
R2,cell_1228,cell_367
S,cell_1228,cell_448
Z,cell_1228,cell_646
s,cell_1228,cell_728
R3,cell_1228,cell_730
z,cell_1228,cell_889
E,cell_1228,cell_1223
T,cell_1228,cell_2398
T,cell_1235,cell_34
R2,cell_1235,cell_265
E,cell_1235,cell_304
z,cell_1235,cell_310
R3,cell_1235,cell_395
N,cell_1235,cell_524
s,cell_1235,cell_646
Z,cell_1235,cell_728
S,cell_1235,cell_1970
R3,cell_1243,cell_122
Z,cell_1243,cell_138
S,cell_1243,cell_434
z,cell_1243,cell_490
N,cell_1243,cell_1005
R2,cell_1243,cell_1015
T,cell_1243,cell_1108
E,cell_1243,cell_1145
s,cell_1243,cell_1246
N,cell_1246,cell_57
T,cell_1246,cell_486
z,cell_1246,cell_489
R3,cell_1246,cell_960
S,cell_1246,cell_995
Z,cell_1246,cell_1215
s,cell_1246,cell_1243
R2,cell_1246,cell_1248
E,cell_1246,cell_2428
E,cell_1248,cell_799
N,cell_1248,cell_927
R3,cell_1248,cell_958
s,cell_1248,cell_1015
T,cell_1248,cell_1104
Z,cell_1248,cell_1214
R2,cell_1248,cell_1246
z,cell_1248,cell_1334
S,cell_1248,cell_1905
Z,cell_1254,cell_334
R2,cell_1254,cell_556
E,cell_1254,cell_580
R3,cell_1254,cell_680
N,cell_1254,cell_868
s,cell_1254,cell_930
z,cell_1254,cell_934
S,cell_1254,cell_1029
T,cell_1254,cell_1074
z,cell_1285,cell_250
T,cell_1285,cell_549
E,cell_1285,cell_869
S,cell_1285,cell_960
R3,cell_1285,cell_995
N,cell_1285,cell_1166
Z,cell_1285,cell_1301
R2,cell_1285,cell_1685
s,cell_1285,cell_3615
E,cell_1295,cell_72
R2,cell_1295,cell_73
Z,cell_1295,cell_250
N,cell_1295,cell_324
T,cell_1295,cell_348
R3,cell_1295,cell_431
s,cell_1295,cell_527
S,cell_1295,cell_587
z,cell_1295,cell_1301
N,cell_1301,cell_8
S,cell_1301,cell_133
T,cell_1301,cell_344
R2,cell_1301,cell_427
E,cell_1301,cell_614
Z,cell_1301,cell_1285
z,cell_1301,cell_1295
s,cell_1301,cell_2179
R3,cell_1301,cell_2507
s,cell_1306,cell_134
R2,cell_1306,cell_137
N,cell_1306,cell_185
R3,cell_1306,cell_692
Z,cell_1306,cell_969
z,cell_1306,cell_1371
E,cell_1306,cell_2038
S,cell_1306,cell_2370
T,cell_1306,cell_3320
T,cell_1310,cell_66
R2,cell_1310,cell_128
E,cell_1310,cell_134
R3,cell_1310,cell_570
N,cell_1310,cell_603
z,cell_1310,cell_698
Z,cell_1310,cell_800
S,cell_1310,cell_1526
s,cell_1310,cell_2038
T,cell_1327,cell_155
S,cell_1327,cell_428
R2,cell_1327,cell_533
E,cell_1327,cell_567
N,cell_1327,cell_600
s,cell_1327,cell_693
R3,cell_1327,cell_699
z,cell_1327,cell_1214
Z,cell_1327,cell_1334
R3,cell_1334,cell_78
E,cell_1334,cell_80
T,cell_1334,cell_158
S,cell_1334,cell_243
R2,cell_1334,cell_489
N,cell_1334,cell_657
z,cell_1334,cell_1248
Z,cell_1334,cell_1327
s,cell_1334,cell_1338
E,cell_1338,cell_79
R3,cell_1338,cell_132
T,cell_1338,cell_161
S,cell_1338,cell_245
N,cell_1338,cell_464
R2,cell_1338,cell_490
Z,cell_1338,cell_693
z,cell_1338,cell_1015
s,cell_1338,cell_1334
s,cell_1344,cell_4
z,cell_1344,cell_9
N,cell_1344,cell_73
R2,cell_1344,cell_324
S,cell_1344,cell_601
T,cell_1344,cell_730
Z,cell_1344,cell_1347
E,cell_1344,cell_1581
R3,cell_1344,cell_2398
R3,cell_1347,cell_36
N,cell_1347,cell_76
S,cell_1347,cell_175
R2,cell_1347,cell_274
E,cell_1347,cell_282
T,cell_1347,cell_480
s,cell_1347,cell_813
z,cell_1347,cell_1164
Z,cell_1347,cell_1344
s,cell_1354,cell_61
Z,cell_1354,cell_422
z,cell_1354,cell_506
N,cell_1354,cell_578
T,cell_1354,cell_589
S,cell_1354,cell_617
R3,cell_1354,cell_829
R2,cell_1354,cell_1092
E,cell_1354,cell_1101
s,cell_1360,cell_21
Z,cell_1360,cell_66
N,cell_1360,cell_162
R2,cell_1360,cell_240
R3,cell_1360,cell_415
S,cell_1360,cell_627
z,cell_1360,cell_724
T,cell_1360,cell_800
E,cell_1360,cell_2358
N,cell_1370,cell_4
s,cell_1370,cell_73
Z,cell_1370,cell_205
T,cell_1370,cell_289
R3,cell_1370,cell_425
R2,cell_1370,cell_527
E,cell_1370,cell_537
S,cell_1370,cell_1371
z,cell_1370,cell_2370
Z,cell_1371,cell_132
E,cell_1371,cell_588
R2,cell_1371,cell_590
R3,cell_1371,cell_693
s,cell_1371,cell_699
T,cell_1371,cell_868
N,cell_1371,cell_1074
z,cell_1371,cell_1306
S,cell_1371,cell_1370
R3,cell_1384,cell_28
z,cell_1384,cell_516
R2,cell_1384,cell_549
E,cell_1384,cell_627
s,cell_1384,cell_629
Z,cell_1384,cell_1425
T,cell_1384,cell_1685
N,cell_1384,cell_2134
S,cell_1384,cell_2358
R2,cell_1386,cell_28
s,cell_1386,cell_30
z,cell_1386,cell_49
Z,cell_1386,cell_233
E,cell_1386,cell_236
N,cell_1386,cell_394
S,cell_1386,cell_486
R3,cell_1386,cell_549
T,cell_1386,cell_995
R3,cell_1407,cell_4
Z,cell_1407,cell_34
z,cell_1407,cell_190
N,cell_1407,cell_425
T,cell_1407,cell_728
S,cell_1407,cell_1776
R2,cell_1407,cell_1818
E,cell_1407,cell_2000
s,cell_1407,cell_2398
R2,cell_1409,cell_4
z,cell_1409,cell_7
S,cell_1409,cell_182
Z,cell_1409,cell_275
s,cell_1409,cell_324
N,cell_1409,cell_527
T,cell_1409,cell_677
R3,cell_1409,cell_1818
E,cell_1409,cell_3213
R3,cell_1425,cell_14
S,cell_1425,cell_70
s,cell_1425,cell_287
R2,cell_1425,cell_344
z,cell_1425,cell_356
T,cell_1425,cell_427
Z,cell_1425,cell_1384
N,cell_1425,cell_1618
E,cell_1425,cell_1713
T,cell_1430,cell_78
R3,cell_1430,cell_158
N,cell_1430,cell_482
S,cell_1430,cell_516
s,cell_1430,cell_632
R2,cell_1430,cell_711
E,cell_1430,cell_724
z,cell_1430,cell_2358
Z,cell_1430,cell_4536
R3,cell_1458,cell_71
Z,cell_1458,cell_118
E,cell_1458,cell_428
s,cell_1458,cell_536
S,cell_1458,cell_567
T,cell_1458,cell_792
R2,cell_1458,cell_2016
N,cell_1458,cell_2396
z,cell_1458,cell_2659
T,cell_1522,cell_24
s,cell_1522,cell_113
z,cell_1522,cell_118
R2,cell_1522,cell_606
S,cell_1522,cell_799
R3,cell_1522,cell_1732
E,cell_1522,cell_1905
N,cell_1522,cell_2268
Z,cell_1522,cell_2659
z,cell_1526,cell_71
E,cell_1526,cell_427
s,cell_1526,cell_539
R2,cell_1526,cell_614
S,cell_1526,cell_1310
T,cell_1526,cell_1713
Z,cell_1526,cell_1732
R3,cell_1526,cell_2659
N,cell_1526,cell_3946
R3,cell_1536,cell_16
Z,cell_1536,cell_230
E,cell_1536,cell_286
S,cell_1536,cell_506
T,cell_1536,cell_540
z,cell_1536,cell_617
R2,cell_1536,cell_750
s,cell_1536,cell_882
N,cell_1536,cell_896
Z,cell_1578,cell_297
N,cell_1578,cell_497
E,cell_1578,cell_532
T,cell_1578,cell_564
R2,cell_1578,cell_569
R3,cell_1578,cell_1055
S,cell_1578,cell_1580
s,cell_1578,cell_1752
z,cell_1578,cell_2525
z,cell_1580,cell_3
R3,cell_1580,cell_328
Z,cell_1580,cell_739
s,cell_1580,cell_941
T,cell_1580,cell_1025
E,cell_1580,cell_1182
S,cell_1580,cell_1578
N,cell_1580,cell_2016
R2,cell_1580,cell_2396
s,cell_1581,cell_33
N,cell_1581,cell_71
S,cell_1581,cell_200
Z,cell_1581,cell_282
R2,cell_1581,cell_328
T,cell_1581,cell_729
E,cell_1581,cell_1344
R3,cell_1581,cell_2396
z,cell_1581,cell_3946
z,cell_1606,cell_24
R2,cell_1606,cell_26
E,cell_1606,cell_48
T,cell_1606,cell_118
N,cell_1606,cell_307
S,cell_1606,cell_390
s,cell_1606,cell_522
Z,cell_1606,cell_792
R3,cell_1606,cell_1615
N,cell_1611,cell_98
T,cell_1611,cell_114
R2,cell_1611,cell_202
z,cell_1611,cell_203
E,cell_1611,cell_206
Z,cell_1611,cell_225
R3,cell_1611,cell_522
S,cell_1611,cell_1174
s,cell_1611,cell_1615
T,cell_1615,cell_77
N,cell_1615,cell_479
E,cell_1615,cell_516
z,cell_1615,cell_627
S,cell_1615,cell_724
Z,cell_1615,cell_841
R2,cell_1615,cell_1125
R3,cell_1615,cell_1606
s,cell_1615,cell_1611
T,cell_1618,cell_9
s,cell_1618,cell_320
S,cell_1618,cell_375
R2,cell_1618,cell_401
z,cell_1618,cell_730
E,cell_1618,cell_732
R3,cell_1618,cell_889
N,cell_1618,cell_1425
Z,cell_1618,cell_2134
T,cell_1627,cell_274
N,cell_1627,cell_350
R2,cell_1627,cell_480
Z,cell_1627,cell_678
z,cell_1627,cell_737
s,cell_1627,cell_1204
R3,cell_1627,cell_1628
S,cell_1627,cell_2140
E,cell_1627,cell_3463
N,cell_1628,cell_49
E,cell_1628,cell_85
s,cell_1628,cell_265
T,cell_1628,cell_273
Z,cell_1628,cell_367
z,cell_1628,cell_394
R2,cell_1628,cell_646
S,cell_1628,cell_850
R3,cell_1628,cell_1627
E,cell_1677,cell_2
R2,cell_1677,cell_3
s,cell_1677,cell_189
T,cell_1677,cell_314
S,cell_1677,cell_566
Z,cell_1677,cell_2268
z,cell_1677,cell_2396
N,cell_1677,cell_2659
R3,cell_1677,cell_3946
z,cell_1685,cell_76
Z,cell_1685,cell_427
S,cell_1685,cell_958
s,cell_1685,cell_1035
N,cell_1685,cell_1164
R2,cell_1685,cell_1285
T,cell_1685,cell_1384
E,cell_1685,cell_1732
R3,cell_1685,cell_1905
R3,cell_1713,cell_42
S,cell_1713,cell_66
Z,cell_1713,cell_627
N,cell_1713,cell_732
s,cell_1713,cell_750
z,cell_1713,cell_841
R2,cell_1713,cell_882
E,cell_1713,cell_1425
T,cell_1713,cell_1526
S,cell_1717,cell_8
N,cell_1717,cell_133
T,cell_1717,cell_378
R3,cell_1717,cell_404
R2,cell_1717,cell_406
s,cell_1717,cell_410
Z,cell_1717,cell_766
E,cell_1717,cell_1056
z,cell_1717,cell_1977
z,cell_1732,cell_77
s,cell_1732,cell_204
N,cell_1732,cell_313
T,cell_1732,cell_627
S,cell_1732,cell_800
R2,cell_1732,cell_869
R3,cell_1732,cell_1522
Z,cell_1732,cell_1526
E,cell_1732,cell_1685
z,cell_1752,cell_183
N,cell_1752,cell_495
T,cell_1752,cell_903
S,cell_1752,cell_941
R3,cell_1752,cell_1052
s,cell_1752,cell_1578
Z,cell_1752,cell_1993
E,cell_1752,cell_2071
R2,cell_1752,cell_2076
T,cell_1757,cell_170
R2,cell_1757,cell_183
R3,cell_1757,cell_184
S,cell_1757,cell_189
s,cell_1757,cell_566
E,cell_1757,cell_920
N,cell_1757,cell_1081
Z,cell_1757,cell_1772
z,cell_1757,cell_2076
z,cell_1772,cell_40
T,cell_1772,cell_54
s,cell_1772,cell_60
R3,cell_1772,cell_144
E,cell_1772,cell_173
R2,cell_1772,cell_759
N,cell_1772,cell_798
S,cell_1772,cell_821
Z,cell_1772,cell_1757
Z,cell_1776,cell_464
s,cell_1776,cell_600
T,cell_1776,cell_680
N,cell_1776,cell_693
z,cell_1776,cell_920
R3,cell_1776,cell_1074
S,cell_1776,cell_1407
R2,cell_1776,cell_2071
E,cell_1776,cell_2076
s,cell_1789,cell_142
E,cell_1789,cell_166
R3,cell_1789,cell_374
Z,cell_1789,cell_380
z,cell_1789,cell_858
T,cell_1789,cell_927
N,cell_1789,cell_1104
R2,cell_1789,cell_1810
S,cell_1789,cell_2133
T,cell_1800,cell_21
R2,cell_1800,cell_123
N,cell_1800,cell_144
S,cell_1800,cell_204
R3,cell_1800,cell_798
s,cell_1800,cell_800
z,cell_1800,cell_877
E,cell_1800,cell_969
Z,cell_1800,cell_2038
Z,cell_1804,cell_79
R2,cell_1804,cell_495
S,cell_1804,cell_536
s,cell_1804,cell_567
R3,cell_1804,cell_588
E,cell_1804,cell_693
T,cell_1804,cell_831
z,cell_1804,cell_1081
N,cell_1804,cell_2076
E,cell_1810,cell_55
T,cell_1810,cell_57
Z,cell_1810,cell_168
S,cell_1810,cell_394
N,cell_1810,cell_486
z,cell_1810,cell_850
s,cell_1810,cell_1050
R2,cell_1810,cell_1789
R3,cell_1810,cell_1811
s,cell_1811,cell_52
R2,cell_1811,cell_374
Z,cell_1811,cell_378
N,cell_1811,cell_384
S,cell_1811,cell_737
T,cell_1811,cell_766
E,cell_1811,cell_913
R3,cell_1811,cell_1810
z,cell_1811,cell_2140
z,cell_1818,cell_5
T,cell_1818,cell_89
Z,cell_1818,cell_277
N,cell_1818,cell_432
E,cell_1818,cell_941
s,cell_1818,cell_1182
R2,cell_1818,cell_1407
R3,cell_1818,cell_1409
S,cell_1818,cell_2071
z,cell_1869,cell_53
R3,cell_1869,cell_167
T,cell_1869,cell_294
R2,cell_1869,cell_343
N,cell_1869,cell_422
s,cell_1869,cell_435
S,cell_1869,cell_476
Z,cell_1869,cell_578
E,cell_1869,cell_849
T,cell_1880,cell_52
S,cell_1880,cell_101
N,cell_1880,cell_122
Z,cell_1880,cell_410
s,cell_1880,cell_766
R2,cell_1880,cell_1004
R3,cell_1880,cell_1005
z,cell_1880,cell_1197
E,cell_1880,cell_1882
T,cell_1882,cell_53
S,cell_1882,cell_107
N,cell_1882,cell_123
R2,cell_1882,cell_144
s,cell_1882,cell_145
z,cell_1882,cell_294
R3,cell_1882,cell_759
E,cell_1882,cell_1880
Z,cell_1882,cell_2816
T,cell_1905,cell_28
z,cell_1905,cell_243
Z,cell_1905,cell_949
N,cell_1905,cell_994
R2,cell_1905,cell_995
s,cell_1905,cell_1014
S,cell_1905,cell_1248
E,cell_1905,cell_1522
R3,cell_1905,cell_1685
R2,cell_1918,cell_80
R3,cell_1918,cell_127
S,cell_1918,cell_255
N,cell_1918,cell_297
T,cell_1918,cell_385
E,cell_1918,cell_489
Z,cell_1918,cell_497
s,cell_1918,cell_1142
z,cell_1918,cell_2428
E,cell_1934,cell_34
s,cell_1934,cell_35
S,cell_1934,cell_40
T,cell_1934,cell_304
R3,cell_1934,cell_738
z,cell_1934,cell_821
N,cell_1934,cell_1033
Z,cell_1934,cell_2000
R2,cell_1934,cell_3585
z,cell_1965,cell_107
E,cell_1965,cell_275
S,cell_1965,cell_294
s,cell_1965,cell_469
T,cell_1965,cell_476
R2,cell_1965,cell_738
N,cell_1965,cell_1036
Z,cell_1965,cell_3213
R3,cell_1965,cell_3585
z,cell_1970,cell_142
N,cell_1970,cell_161
R3,cell_1970,cell_334
E,cell_1970,cell_440
T,cell_1970,cell_464
Z,cell_1970,cell_680
s,cell_1970,cell_858
S,cell_1970,cell_1235
R2,cell_1970,cell_1971
T,cell_1971,cell_39
E,cell_1971,cell_167
S,cell_1971,cell_265
N,cell_1971,cell_488
Z,cell_1971,cell_560
R3,cell_1971,cell_849
s,cell_1971,cell_850
z,cell_1971,cell_1050
R2,cell_1971,cell_1970
T,cell_1977,cell_151
s,cell_1977,cell_182
Z,cell_1977,cell_296
S,cell_1977,cell_324
R3,cell_1977,cell_532
N,cell_1977,cell_587
R2,cell_1977,cell_601
E,cell_1977,cell_1055
z,cell_1977,cell_1717
S,cell_1985,cell_2
T,cell_1985,cell_380
R2,cell_1985,cell_404
R3,cell_1985,cell_406
E,cell_1985,cell_566
z,cell_1985,cell_600
s,cell_1985,cell_920
Z,cell_1985,cell_927
N,cell_1985,cell_1214
E,cell_1993,cell_39
R2,cell_1993,cell_40
T,cell_1993,cell_167
R3,cell_1993,cell_294
s,cell_1993,cell_297
z,cell_1993,cell_759
N,cell_1993,cell_1142
Z,cell_1993,cell_1752
S,cell_1993,cell_3585
R3,cell_2000,cell_33
z,cell_2000,cell_189
N,cell_2000,cell_536
R2,cell_2000,cell_941
T,cell_2000,cell_1224
E,cell_2000,cell_1407
Z,cell_2000,cell_1934
S,cell_2000,cell_2076
s,cell_2000,cell_2396
T,cell_2014,cell_20
z,cell_2014,cell_253
Z,cell_2014,cell_254
E,cell_2014,cell_432
S,cell_2014,cell_495
R2,cell_2014,cell_536
R3,cell_2014,cell_541
N,cell_2014,cell_941
s,cell_2014,cell_2016
T,cell_2016,cell_41
R3,cell_2016,cell_72
Z,cell_2016,cell_255
E,cell_2016,cell_431
S,cell_2016,cell_497
R2,cell_2016,cell_1458
N,cell_2016,cell_1580
s,cell_2016,cell_2014
z,cell_2016,cell_2174
R2,cell_2038,cell_136
N,cell_2038,cell_184
T,cell_2038,cell_508
S,cell_2038,cell_539
z,cell_2038,cell_588
R3,cell_2038,cell_1081
E,cell_2038,cell_1306
s,cell_2038,cell_1310
Z,cell_2038,cell_1800
Z,cell_2071,cell_39
R3,cell_2071,cell_182
z,cell_2071,cell_409
N,cell_2071,cell_498
s,cell_2071,cell_532
T,cell_2071,cell_560
E,cell_2071,cell_1752
R2,cell_2071,cell_1776
S,cell_2071,cell_1818
Z,cell_2076,cell_40
R3,cell_2076,cell_201
T,cell_2076,cell_449
s,cell_2076,cell_569
R2,cell_2076,cell_1752
z,cell_2076,cell_1757
E,cell_2076,cell_1776
N,cell_2076,cell_1804
S,cell_2076,cell_2000
N,cell_2133,cell_28
E,cell_2133,cell_308
s,cell_2133,cell_310
R2,cell_2133,cell_394
z,cell_2133,cell_646
Z,cell_2133,cell_889
T,cell_2133,cell_994
S,cell_2133,cell_1789
R3,cell_2133,cell_2134
s,cell_2134,cell_96
S,cell_2134,cell_374
E,cell_2134,cell_398
z,cell_2134,cell_480
R2,cell_2134,cell_737
T,cell_2134,cell_1164
N,cell_2134,cell_1384
Z,cell_2134,cell_1618
R3,cell_2134,cell_2133
Z,cell_2140,cell_151
T,cell_2140,cell_296
E,cell_2140,cell_435
R2,cell_2140,cell_482
N,cell_2140,cell_711
s,cell_2140,cell_849
R3,cell_2140,cell_850
S,cell_2140,cell_1627
z,cell_2140,cell_1811
N,cell_2174,cell_3
T,cell_2174,cell_43
S,cell_2174,cell_139
