,PseudoTime
cell_7474,0.18935518
cell_7475,0.15536126
cell_7476,0.09370339
cell_7477,0.10048894
cell_7478,0.08606882
cell_7479,0.076201044
cell_7480,0.07426592
cell_7481,0.07600136
cell_7482,0.076099075
cell_7483,0.07802798
cell_7484,0.07595109
cell_7485,0.073009305
cell_7486,0.07741854
cell_7487,0.07773712
cell_7488,0.07348547
cell_7489,0.08233196
cell_7490,0.07958542
cell_7491,0.07983901
cell_7492,0.081221126
cell_7493,0.08205138
cell_7494,0.079059094
cell_7495,0.050268643
cell_7496,0.049598295
cell_7497,0.052020036
cell_7498,0.0677363
cell_7499,0.0637448
cell_7500,0.06312128
cell_7501,0.067069955
cell_7502,0.07214124
cell_7503,0.06915789
cell_7504,0.07111543
cell_7505,0.085654564
cell_7506,0.08888831
cell_7507,0.090960525
cell_7508,0.09225927
cell_7509,0.08733074
cell_7510,0.09298154
cell_7511,0.08877343
cell_7512,0.09161363
cell_7513,0.09299367
cell_7514,0.08809198
cell_7515,0.07916412
cell_7516,0.083574474
cell_7517,0.082977094
cell_7518,0.078875005
cell_7519,0.08228129
cell_7520,0.078282595
cell_7521,0.08391311
cell_7522,0.08329641
cell_7523,0.083868146
cell_7524,0.088846266
cell_7525,0.117670126
cell_7526,0.09069814
cell_7527,0.08570656
cell_7528,0.090704694
cell_7529,0.08472515
cell_7530,0.07142004
cell_7531,0.07516354
cell_7532,0.08288576
cell_7533,0.08084167
cell_7534,0.08067621
cell_7535,0.037212603
cell_7536,0.035641495
cell_7537,0.044728197
cell_7538,0.042651147
cell_7539,0.044270515
cell_7540,0.04540443
cell_7541,0.049326263
cell_7542,0.04716404
cell_7543,0.048648033
cell_7544,0.04606125
cell_7545,0.07878831
cell_7546,0.08444452
cell_7547,0.08191046
cell_7548,0.07818132
cell_7549,0.079735085
cell_7550,0.0783914
cell_7551,0.071928576
cell_7552,0.07764714
cell_7553,0.07671318
cell_7554,0.07137262
cell_7555,0.08054035
cell_7556,0.08109383
cell_7557,0.07778799
cell_7558,0.07369998
cell_7559,0.084614255
cell_7560,0.080212764
cell_7561,0.07939035
cell_7562,0.08028358
cell_7563,0.08497439
cell_7564,0.083154485
cell_7565,0.07870778
cell_7566,0.07695405
cell_7567,0.08237163
cell_7568,0.081992865
cell_7569,0.083314955
cell_7570,0.079639
cell_7571,0.08153614
cell_7572,0.0773174
cell_7573,0.0798909
cell_7574,0.074740954
cell_7575,0.055932973
cell_7576,0.06216534
cell_7577,0.06283849
cell_7578,0.06860856
cell_7579,0.06268514
cell_7580,0.062056966
cell_7581,0.05639001
cell_7582,0.057113025
cell_7583,0.056959085
cell_7584,0.059190895
cell_7585,0.059826937
cell_7586,0.018445339
cell_7587,0.025938617
cell_7588,0.028913463
cell_7589,0.036887776
cell_7590,0.04125564
cell_7591,0.048362486
cell_7592,0.046839137
cell_7593,0.059359606
cell_7594,0.057628404
cell_7595,0.057584904
cell_7596,0.019531924
cell_7597,0.019772768
cell_7598,0.026380986
cell_7599,0.0387211
cell_7600,0.042033132
cell_7601,0.04590482
cell_7602,0.060662445
cell_7603,0.06326264
cell_7604,0.061548993
cell_7605,0.062711366
cell_7606,0.026598834
cell_7607,0.032225117
cell_7608,0.036026943
cell_7609,0.036855564
cell_7610,0.03911862
cell_7611,0.04167472
cell_7612,0.04062918
cell_7613,0.041778807
cell_7614,0.042920463
cell_7615,0.04029555
cell_7616,0.014101003
cell_7617,0.015312086
cell_7618,0.024098352
cell_7619,0.02686228
cell_7620,0.029663732
cell_7621,0.031909216
cell_7622,0.043234713
cell_7623,0.04841806
cell_7624,0.047692325
cell_7625,0.048641443
cell_7626,0.0659911
cell_7627,0.070044175
cell_7628,0.078533106
cell_7629,0.078615546
cell_7630,0.08905759
cell_7631,0.08147822
cell_7632,0.08277464
cell_7633,0.075000666
cell_7634,0.07862065
cell_7635,0.07871226
cell_7636,0.013907272
cell_7637,0.0066417255
cell_7638,0.0057292474
cell_7639,0.013680356
cell_7640,0.024893228
cell_7641,0.025957638
cell_7642,0.02800857
cell_7643,0.029782714
cell_7644,0.03334711
cell_7645,0.03394507
cell_7646,0.08461222
cell_7647,0.08647629
cell_7648,0.088252395
cell_7649,0.08623769
cell_7650,0.0765231
cell_7651,0.08857038
cell_7652,0.08635837
cell_7653,0.08406793
cell_7654,0.08823451
cell_7655,0.08492292
cell_7656,0.053728912
cell_7657,0.03241795
cell_7658,0.01511732
cell_7659,0.013853951
cell_7660,0.008412588
cell_7661,0.0035630737
cell_7662,0.0017140365
cell_7663,0.027897162
cell_7664,0.029490996
cell_7665,0.029052759
cell_7666,0.073508784
cell_7667,0.073910214
cell_7668,0.07490517
cell_7669,0.0778869
cell_7670,0.08321665
cell_7671,0.07889737
cell_7672,0.07537069
cell_7673,0.07718552
cell_7674,0.08141068
cell_7675,0.079313375
cell_7676,0.074521974
cell_7677,0.07775273
cell_7678,0.07869363
cell_7679,0.07790907
cell_7680,0.08079737
cell_7681,0.076368764
cell_7682,0.07680725
cell_7683,0.07875409
cell_7684,0.081305295
cell_7685,0.07756611
cell_7686,0.079154074
cell_7687,0.06926262
cell_7688,0.06606508
cell_7689,0.0806316
cell_7690,0.08679167
cell_7691,0.07988443
cell_7692,0.087224096
cell_7693,0.08510501
cell_7694,0.08781631
cell_7695,0.0862977
cell_7696,0.09160145
cell_7697,0.047517218
cell_7698,0.02189654
cell_7699,0.019944526
cell_7700,0.010501834
cell_7701,0.0051319026
cell_7702,0.014813202
cell_7703,0.018023543
cell_7704,0.03006189
cell_7705,0.03626055
cell_7706,0.04573941
cell_7707,0.005594993
cell_7708,0.0054347245
cell_7709,0.008176083
cell_7710,0.008544967
cell_7711,0.014250043
cell_7712,0.022880467
cell_7713,0.024590395
cell_7714,0.030533113
cell_7715,0.044343483
cell_7716,0.04268762
cell_7717,0.06322211
cell_7718,0.06352992
cell_7719,0.059950665
cell_7720,0.06484368
cell_7721,0.0707343
cell_7722,0.07121749
cell_7723,0.07490499
cell_7724,0.076364785
cell_7725,0.07384669
cell_7726,0.075318895
cell_7727,0.07534242
cell_7728,0.0761879
cell_7729,0.08215008
cell_7730,0.078086786
cell_7731,0.079736285
cell_7732,0.07891389
cell_7733,0.077038795
cell_7734,0.07945303
cell_7735,0.07989386
cell_7736,0.08075924
cell_7737,0.044778466
cell_7738,0.026198827
cell_7739,0.011680199
cell_7740,0.004700228
cell_7741,0.0135682365
cell_7742,0.025810737
cell_7743,0.030348638
cell_7744,0.030168153
cell_7745,0.054859865
cell_7746,0.055710677
cell_7747,0.010130662
cell_7748,0.0072623156
cell_7749,0.0070920493
cell_7750,0.010922672
cell_7751,0.018015562
cell_7752,0.021600613
cell_7753,0.025601044
cell_7754,0.0295846
cell_7755,0.033261307
cell_7756,0.028518058
cell_7757,0.6140759
cell_7758,0.5443421
cell_7759,0.33134782
cell_7760,0.29031828
cell_7761,0.26674643
cell_7762,0.19359985
cell_7763,0.15129618
cell_7764,0.13413419
cell_7765,0.09856511
cell_7766,0.0977767
cell_7767,0.0057196617
cell_7768,0.0024590362
cell_7769,0.002847251
cell_7770,0.020242495
cell_7771,0.025672456
cell_7772,0.022890698
cell_7773,0.025443006
cell_7774,0.039170798
cell_7775,0.041730672
cell_7776,0.041357286
cell_7777,0.074327774
cell_7778,0.076225534
cell_7779,0.07813562
cell_7780,0.08593133
cell_7781,0.07989422
cell_7782,0.079648584
cell_7783,0.08323522
cell_7784,0.08265699
cell_7785,0.08467345
cell_7786,0.08395512
cell_7787,0.08559553
cell_7788,0.08489959
cell_7789,0.08445527
cell_7790,0.085695304
cell_7791,0.07902454
cell_7792,0.081447236
cell_7793,0.08679589
cell_7794,0.08727445
cell_7795,0.090734154
cell_7796,0.08704105
cell_7797,0.086461335
cell_7798,0.9484981
cell_7799,0.8161526
cell_7800,0.7161409
cell_7801,0.5288509
cell_7802,0.34482542
cell_7803,0.32709628
cell_7804,0.24258743
cell_7805,0.15497136
cell_7806,0.14293112
cell_7807,0.079684675
cell_7808,0.012085814
cell_7809,0.0019012775
cell_7810,0.007390288
cell_7811,0.012889869
cell_7812,0.017926458
cell_7813,0.032926884
cell_7814,0.035929732
cell_7815,0.037221376
cell_7816,0.03784565
cell_7817,0.03595553
cell_7818,0.07788511
cell_7819,0.07666702
cell_7820,0.078354344
cell_7821,0.0821611
cell_7822,0.08126245
cell_7823,0.08569421
cell_7824,0.08509993
cell_7825,0.09030737
cell_7826,0.09011186
cell_7827,0.08726935
cell_7828,0.011518519
cell_7829,0.008534987
cell_7830,0.011306246
cell_7831,0.017002419
cell_7832,0.022569695
cell_7833,0.026168637
cell_7834,0.026605306
cell_7835,0.030385938
cell_7836,0.03786925
cell_7837,0.040008936
cell_7838,0.08837933
cell_7839,0.07821122
cell_7840,0.08142415
cell_7841,0.08412602
cell_7842,0.08128623
cell_7843,0.08454061
cell_7844,0.09123722
cell_7845,0.091167904
cell_7846,0.09378159
cell_7847,0.09102189
cell_7848,0.07499206
cell_7849,0.06950365
cell_7850,0.078059636
cell_7851,0.07555999
cell_7852,0.07441535
cell_7853,0.075163744
cell_7854,0.07127659
cell_7855,0.075418316
cell_7856,0.07823139
cell_7857,0.073216744
cell_7858,0.06560011
cell_7859,0.07486986
cell_7860,0.070512004
cell_7861,0.07208718
cell_7862,0.07591485
cell_7863,0.07305633
cell_7864,0.0737042
cell_7865,0.07854517
cell_7866,0.076950565
cell_7867,0.076545745
cell_7868,0.30122003
cell_7869,0.18577017
cell_7870,0.15775008
cell_7871,0.09058132
cell_7872,0.057117328
cell_7873,0.050658442
cell_7874,0.023989053
cell_7875,0.008383696
cell_7876,0.011878458
cell_7877,0.007563753
cell_7878,0.2989173
cell_7879,0.24436034
cell_7880,0.15540433
cell_7881,0.09542137
cell_7882,0.0877586
cell_7883,0.07666955
cell_7884,0.08418763
cell_7885,0.08173061
cell_7886,0.07995323
cell_7887,0.07523231
cell_7888,0.07269479
cell_7889,0.0742941
cell_7890,0.04091847
cell_7891,0.033166505
cell_7892,0.011484188
cell_7893,0.012530022
cell_7894,0.0015891511
cell_7895,0.0057400013
cell_7896,0.004960962
cell_7897,0.005173523
cell_7898,0.0039028197
cell_7899,0.088081025
cell_7900,0.08736225
cell_7901,0.08315101
cell_7902,0.08219622
cell_7903,0.07592497
cell_7904,0.081848934
cell_7905,0.07771087
cell_7906,0.0808413
cell_7907,0.07736316
cell_7908,0.07944683
cell_7909,0.004412675
cell_7910,0.009104661
cell_7911,0.022847967
cell_7912,0.02550293
cell_7913,0.027794337
cell_7914,0.030564297
cell_7915,0.028490283
cell_7916,0.037476987
cell_7917,0.04230365
cell_7918,0.03777765
cell_7919,0.4069529
cell_7920,0.29043007
cell_7921,0.17157292
cell_7922,0.10993122
cell_7923,0.07252744
cell_7924,0.053684548
cell_7925,0.024411246
cell_7926,0.021921696
cell_7927,0.011261654
cell_7928,0.004350339
cell_7929,0.08011154
cell_7930,0.08209942
cell_7931,0.0854596
cell_7932,0.07566749
cell_7933,0.07813743
cell_7934,0.077795774
cell_7935,0.0793726
cell_7936,0.08105028
cell_7937,0.08114373
cell_7938,0.08059832
cell_7939,0.033998955
cell_7940,0.032238133
cell_7941,0.037363246
cell_7942,0.03977789
cell_7943,0.03685732
cell_7944,0.036818832
cell_7945,0.041667707
cell_7946,0.043741453
cell_7947,0.04263573
cell_7948,0.043960337
cell_7949,0.073646
cell_7950,0.0822586
cell_7951,0.078884624
cell_7952,0.07768415
cell_7953,0.07191728
cell_7954,0.07276571
cell_7955,0.075908616
cell_7956,0.07535595
cell_7957,0.08133308
cell_7958,0.08088645
cell_7959,0.07937474
cell_7960,0.08274398
cell_7961,0.079712175
cell_7962,0.08076258
cell_7963,0.07909682
cell_7964,0.080042034
cell_7965,0.07774385
cell_7966,0.085349135
cell_7967,0.0916251
cell_7968,0.087027065
cell_7969,0.07504374
cell_7970,0.07839904
cell_7971,0.07892938
cell_7972,0.07368891
cell_7973,0.078270614
cell_7974,0.083563134
cell_7975,0.0818568
cell_7976,0.07956272
cell_7977,0.07932888
cell_7978,0.080655806
cell_7979,0.18698107
cell_7980,0.13389915
cell_7981,0.100105606
cell_7982,0.088380136
cell_7983,0.09338595
cell_7984,0.07962596
cell_7985,0.07828518
cell_7986,0.07436397
cell_7987,0.07519391
cell_7988,0.07608505
cell_7989,0.07867268
cell_7990,0.07485996
cell_7991,0.07763933
cell_7992,0.07233381
cell_7993,0.076034896
cell_7994,0.082151905
cell_7995,0.07857094
cell_7996,0.08318917
cell_7997,0.08293391
cell_7998,0.08331288
cell_7999,0.0816798
cell_8000,0.08066329
cell_8001,0.0768045
cell_8002,0.07402604
cell_8003,0.076617
cell_8004,0.08037378
cell_8005,0.07520177
cell_8006,0.077750124
cell_8007,0.08138699
cell_8008,0.08404872
cell_8009,0.07834657
cell_8010,0.014736959
cell_8011,0.020453606
cell_8012,0.024539525
cell_8013,0.031217309
cell_8014,0.04121919
cell_8015,0.05061264
cell_8016,0.055662345
cell_8017,0.058627993
cell_8018,0.05774108
cell_8019,0.054799132
cell_8020,0.07208619
cell_8021,0.07226032
cell_8022,0.074520394
cell_8023,0.07455124
cell_8024,0.07710674
cell_8025,0.07626516
cell_8026,0.07943936
cell_8027,0.077320226
cell_8028,0.08033675
cell_8029,0.0802043
cell_8030,0.074358396
cell_8031,0.059637867
cell_8032,0.035832163
cell_8033,0.032140363
cell_8034,0.018228156
cell_8035,0.013279078
cell_8036,0.002684615
cell_8037,0.014360062
cell_8038,0.02130685
cell_8039,0.022018634
cell_8040,inf
cell_8041,0.51044136
cell_8042,0.46662068
cell_8043,0.30349234
cell_8044,0.27112103
cell_8045,0.20737867
cell_8046,0.1662946
cell_8047,0.112964995
cell_8048,0.105827615
cell_8049,0.08070082
cell_8050,0.103389725
cell_8051,0.08423066
cell_8052,0.07508684
cell_8053,0.07894709
cell_8054,0.07971312
cell_8055,0.07755568
cell_8056,0.079350896
cell_8057,0.08081858
cell_8058,0.080125555
cell_8059,0.07883432
cell_8060,0.048403256
cell_8061,0.052470308
cell_8062,0.050192434
cell_8063,0.06599111
cell_8064,0.06280993
cell_8065,0.06637985
cell_8066,0.06506223
cell_8067,0.06787852
cell_8068,0.065532796
cell_8069,0.0705636
cell_8070,0.677692
cell_8071,0.60279286
cell_8072,0.41220692
cell_8073,0.31816712
cell_8074,0.1769419
cell_8075,0.112036884
cell_8076,0.08535722
cell_8077,0.04883271
cell_8078,0.047101535
cell_8079,0.039001033
cell_8080,0.014515294
cell_8081,0.0033187445
cell_8082,0.0070238765
cell_8083,0.0067347214
cell_8084,0.012988485
cell_8085,0.022377599
cell_8086,0.026587484
cell_8087,0.023589551
cell_8088,0.032466784
cell_8089,0.031724393
cell_8090,0.03383757
cell_8091,0.08104917
cell_8092,0.08466908
cell_8093,0.08347169
cell_8094,0.08600789
cell_8095,0.08166945
cell_8096,0.08740983
cell_8097,0.07636122
cell_8098,0.08268348
cell_8099,0.087259345
cell_8100,0.0804377
cell_8101,0.2588353
cell_8102,0.108297944
cell_8103,0.07345068
cell_8104,0.039837822
cell_8105,0.02858016
cell_8106,0.015978882
cell_8107,0.015761789
cell_8108,0.010170104
cell_8109,0.0050224746
cell_8110,0.004949491
cell_8111,0.04071374
cell_8112,0.04127724
cell_8113,0.049471125
cell_8114,0.05326477
cell_8115,0.05442972
cell_8116,0.0628909
cell_8117,0.06999442
cell_8118,0.066476524
cell_8119,0.068789236
cell_8120,0.06772057
cell_8121,0.45233917
cell_8122,0.3642933
cell_8123,0.28163618
cell_8124,0.24244381
cell_8125,0.19610266
cell_8126,0.18354371
cell_8127,0.12132416
cell_8128,0.0973608
cell_8129,0.08312083
cell_8130,0.07186395
cell_8131,0.055855557
cell_8132,0.05274196
cell_8133,0.05396066
cell_8134,0.055024214
cell_8135,0.059314497
cell_8136,0.056852344
cell_8137,0.058985982
cell_8138,0.060287207
cell_8139,0.06740884
cell_8140,0.0790265
cell_8141,0.028230187
cell_8142,0.026249247
cell_8143,0.03604611
cell_8144,0.041058682
cell_8145,0.039545115
cell_8146,0.053003244
cell_8147,0.052508835
cell_8148,0.051726013
cell_8149,0.058091
cell_8150,0.05508617
cell_8151,0.07513655
cell_8152,0.07765644
cell_8153,0.07228416
cell_8154,0.07545954
cell_8155,0.08011928
cell_8156,0.08090515
cell_8157,0.079510875
cell_8158,0.0766377
cell_8159,0.08194167
cell_8160,0.08292984
cell_8161,0.031384498
cell_8162,0.03241429
cell_8163,0.035888616
cell_8164,0.040556937
cell_8165,0.04176418
cell_8166,0.055410665
cell_8167,0.06387512
cell_8168,0.064576074
cell_8169,0.0672165
cell_8170,0.068057306
cell_8171,0.52444667
cell_8172,0.51664174
cell_8173,0.3332915
cell_8174,0.28172958
cell_8175,0.22829041
cell_8176,0.16656609
cell_8177,0.101558074
cell_8178,0.10925798
cell_8179,0.10478195
cell_8180,0.08207648
cell_8181,0.014952413
cell_8182,0.011025782
cell_8183,0.016330756
cell_8184,0.023220044
cell_8185,0.02774164
cell_8186,0.029069737
cell_8187,0.033878095
cell_8188,0.04234811
cell_8189,0.047947228
cell_8190,0.052119255
cell_8191,0.050411064
cell_8192,0.13234934
cell_8193,0.07073484
cell_8194,0.056985546
cell_8195,0.024222018
cell_8196,0.0072098454
cell_8197,0.008224222
cell_8198,0.010154018
cell_8199,0.018257415
cell_8200,0.025602914
cell_8201,0.02604649
cell_8202,0.041882206
cell_8203,0.019412978
cell_8204,0.017938348
cell_8205,0.0042503453
cell_8206,0.011336089
cell_8207,0.0115807345
cell_8208,0.020367784
cell_8209,0.038134594
cell_8210,0.03917959
cell_8211,0.041861035
cell_8212,0.063506566
cell_8213,0.064974576
cell_8214,0.06575262
cell_8215,0.070873626
cell_8216,0.07240371
cell_8217,0.06929535
cell_8218,0.07530787
cell_8219,0.07390909
cell_8220,0.0748298
cell_8221,0.07326892
cell_8222,0.07674464
cell_8223,0.07321976
cell_8224,0.07886769
cell_8225,0.079261415
cell_8226,0.07900623
cell_8227,0.07584538
cell_8228,0.082766116
cell_8229,0.08301841
cell_8230,0.08270391
cell_8231,0.07791381
cell_8232,0.07536387
cell_8233,0.0730049
cell_8234,0.07557043
cell_8235,0.073838085
cell_8236,0.080057636
cell_8237,0.07611184
cell_8238,0.079114884
cell_8239,0.079484545
cell_8240,0.08066314
cell_8241,0.0821504
cell_8242,0.07818832
cell_8243,0.08076899
cell_8244,0.07465834
cell_8245,0.076812625
cell_8246,0.081291646
cell_8247,0.07662802
cell_8248,0.07509489
cell_8249,0.08076331
cell_8250,0.08107192
cell_8251,0.08179444
cell_8252,0.26505917
cell_8253,0.18442217
cell_8254,0.13530612
cell_8255,0.09367668
cell_8256,0.093882404
cell_8257,0.084006
cell_8258,0.08801055
cell_8259,0.082991205
cell_8260,0.08037231
cell_8261,0.07656026
cell_8262,0.08099947
cell_8263,0.07201673
cell_8264,0.08733159
cell_8265,0.08034195
cell_8266,0.079607725
cell_8267,0.07548548
cell_8268,0.075336516
cell_8269,0.07546964
cell_8270,0.080136545
cell_8271,0.07897228
cell_8272,0.06744885
cell_8273,0.079351306
cell_8274,0.08397942
cell_8275,0.08174687
cell_8276,0.07959301
cell_8277,0.079309426
cell_8278,0.080628246
cell_8279,0.07942723
cell_8280,0.08106078
cell_8281,0.07917551
cell_8282,0.20352344
cell_8283,0.1376709
cell_8284,0.100651026
cell_8285,0.07810544
cell_8286,0.056123357
cell_8287,0.028187474
cell_8288,0.0076436144
cell_8289,0.005530884
cell_8290,0.004444528
cell_8291,0.009936795
cell_8292,0.009791767
cell_8293,0.39824033
cell_8294,0.31848973
cell_8295,0.17473644
cell_8296,0.1335523
cell_8297,0.068885535
cell_8298,0.06320089
cell_8299,0.040499464
cell_8300,0.027841562
cell_8301,0.024796633
cell_8302,0.023212902
cell_8303,0.12705529
cell_8304,0.10245361
cell_8305,0.07257065
cell_8306,0.052694064
cell_8307,0.039604276
cell_8308,0.025299573
cell_8309,0.026334742
cell_8310,0.020059861
cell_8311,0.02157048
cell_8312,0.01957828
cell_8313,0.058891885
cell_8314,0.058758743
cell_8315,0.062231418
cell_8316,0.06587188
cell_8317,0.06711876
cell_8318,0.06612677
cell_8319,0.07120721
cell_8320,0.071305655
cell_8321,0.07126046
cell_8322,0.0681895
cell_8323,0.08271957
cell_8324,0.07764135
cell_8325,0.084139496
cell_8326,0.08430476
cell_8327,0.08656948
cell_8328,0.084935285
cell_8329,0.08325957
cell_8330,0.084443
cell_8331,0.0832601
cell_8332,0.07879404
cell_8333,0.075878836
cell_8334,0.07946032
cell_8335,0.078257225
cell_8336,0.082944244
cell_8337,0.07504621
cell_8338,0.08086407
cell_8339,0.07976247
cell_8340,0.08711308
cell_8341,0.08587575
cell_8342,0.08583755
cell_8343,0.09729002
cell_8344,0.05748044
cell_8345,0.037214704
cell_8346,0.010441501
cell_8347,0.0054387734
cell_8348,0.0043249456
cell_8349,0.0044640945
cell_8350,0.021738235
cell_8351,0.025984785
cell_8352,0.028199568
cell_8353,0.08013873
cell_8354,0.08029322
cell_8355,0.07784033
cell_8356,0.08397052
cell_8357,0.08156503
cell_8358,0.08175421
cell_8359,0.08495269
cell_8360,0.08305414
cell_8361,0.087696806
cell_8362,0.08287745
cell_8363,0.34087965
cell_8364,0.30006462
cell_8365,0.16325183
cell_8366,0.15484993
cell_8367,0.12684324
cell_8368,0.10072342
cell_8369,0.08346153
cell_8370,0.07743459
cell_8371,0.08056625
cell_8372,0.076982655
cell_8373,0.5680415
cell_8374,0.511346
cell_8375,0.3729815
cell_8376,0.3206419
cell_8377,0.23766588
cell_8378,0.15227513
cell_8379,0.12793365
cell_8380,0.09843887
cell_8381,0.093286574
cell_8382,0.0889398
cell_8383,0.042961445
cell_8384,0.05421428
cell_8385,0.054831352
cell_8386,0.06367602
cell_8387,0.06366375
cell_8388,0.06617945
cell_8389,0.07000689
cell_8390,0.06816006
cell_8391,0.07249778
cell_8392,0.07577135
cell_8393,0.07719851
cell_8394,0.07649942
cell_8395,0.071997575
cell_8396,0.07093836
cell_8397,0.07627823
cell_8398,0.07872507
cell_8399,0.0816069
cell_8400,0.08307965
cell_8401,0.08116833
cell_8402,0.08014506
cell_8403,0.07745826
cell_8404,0.07905414
cell_8405,0.07885562
cell_8406,0.08338789
cell_8407,0.07610412
cell_8408,0.0772947
cell_8409,0.07711756
cell_8410,0.08406953
cell_8411,0.08087616
cell_8412,0.08483082
cell_8413,0.084043935
cell_8414,0.034187872
cell_8415,0.036015756
cell_8416,0.039464533
cell_8417,0.053310458
cell_8418,0.05008797
cell_8419,0.054200504
cell_8420,0.050666977
cell_8421,0.05570408
cell_8422,0.06453897
cell_8423,0.05736594
cell_8424,0.07621722
cell_8425,0.07339135
cell_8426,0.0819897
cell_8427,0.0786121
cell_8428,0.070196494
cell_8429,0.07232769
cell_8430,0.07319736
cell_8431,0.0764691
cell_8432,0.07979986
cell_8433,0.07834849
cell_8434,0.48218623
cell_8435,0.52348197
cell_8436,0.45735577
cell_8437,0.23466001
cell_8438,0.25732967
cell_8439,0.16639556
cell_8440,0.15587072
cell_8441,0.12090317
cell_8442,0.089090995
cell_8443,0.08963155
cell_8444,0.35351387
cell_8445,0.2417571
cell_8446,0.15408368
cell_8447,0.116264604
cell_8448,0.081590146
cell_8449,0.05813918
cell_8450,0.06134645
cell_8451,0.03026405
cell_8452,0.013907418
cell_8453,0.0027704716
cell_8454,0.015925786
cell_8455,0.022511192
cell_8456,0.025658201
cell_8457,0.037738703
cell_8458,0.03990638
cell_8459,0.040410697
cell_8460,0.044389974
cell_8461,0.055674054
cell_8462,0.05861665
cell_8463,0.05782207
cell_8464,0.07122707
cell_8465,0.073518045
cell_8466,0.07442254
cell_8467,0.075052254
cell_8468,0.078065425
cell_8469,0.079183325
cell_8470,0.07892018
cell_8471,0.08272824
cell_8472,0.072361186
cell_8473,0.08300026
cell_8474,0.9604775
cell_8475,1.0
cell_8476,0.9286871
cell_8477,0.9871989
cell_8478,0.78911114
cell_8479,0.6705597
cell_8480,0.6080088
cell_8481,0.49273252
cell_8482,0.40507758
cell_8483,0.31992555
cell_8484,0.07388878
cell_8485,0.0722503
cell_8486,0.07816267
cell_8487,0.08193026
cell_8488,0.08242185
cell_8489,0.0805393
cell_8490,0.07819071
cell_8491,0.08236184
cell_8492,0.079217024
cell_8493,0.08267459
cell_8494,0.07736904
cell_8495,0.072119966
cell_8496,0.08099954
cell_8497,0.07455366
cell_8498,0.07879599
cell_8499,0.07938699
cell_8500,0.079798065
cell_8501,0.084121585
cell_8502,0.08389704
cell_8503,0.08565212
cell_8504,0.08332212
cell_8505,0.07247646
cell_8506,0.072525874
cell_8507,0.07356917
cell_8508,0.076160304
cell_8509,0.07657763
cell_8510,0.07942133
cell_8511,0.076113485
cell_8512,0.08601732
cell_8513,0.084961735
cell_8514,0.08457631
cell_8515,0.38566032
cell_8516,0.29626688
cell_8517,0.1679783
cell_8518,0.084502585
cell_8519,0.08042384
cell_8520,0.043341033
cell_8521,0.028413847
cell_8522,0.022550078
cell_8523,0.01585784
cell_8524,0.010707087
cell_8525,0.043427322
cell_8526,0.04632182
cell_8527,0.051217478
cell_8528,0.05453518
cell_8529,0.05410603
cell_8530,0.058743794
cell_8531,0.059391208
cell_8532,0.059734643
cell_8533,0.06255461
cell_8534,0.059387222
cell_8535,0.049466494
cell_8536,0.044089068
cell_8537,0.029977124
cell_8538,0.012971303
cell_8539,0.012757992
cell_8540,0.007827405
cell_8541,0.014441292
cell_8542,0.01785792
cell_8543,0.023250911
cell_8544,0.021945937
cell_8545,0.0964139
cell_8546,0.084812075
cell_8547,0.08689733
cell_8548,0.08357824
cell_8549,0.07473352
cell_8550,0.078655116
cell_8551,0.0780374
cell_8552,0.08095402
cell_8553,0.07942377
cell_8554,0.0784041
cell_8555,0.08125269
cell_8556,0.07834089
cell_8557,0.076252155
cell_8558,0.0733519
cell_8559,0.07751968
cell_8560,0.0757667
cell_8561,0.08068709
cell_8562,0.0839169
cell_8563,0.08268002
cell_8564,0.083006844
cell_8565,0.020976696
cell_8566,0.025810419
cell_8567,0.029472787
cell_8568,0.029103642
cell_8569,0.038899787
cell_8570,0.042819776
cell_8571,0.039812177
cell_8572,0.054427437
cell_8573,0.057404563
cell_8574,0.052764133
cell_8575,0.054295268
cell_8576,0.037600107
cell_8577,0.030233258
cell_8578,0.0095594805
cell_8579,0.005188711
cell_8580,0.0019521556
cell_8581,0.015092262
cell_8582,0.0177567
cell_8583,0.019307705
cell_8584,0.019742323
cell_8585,0.0594029
cell_8586,0.054474708
cell_8587,0.07148108
cell_8588,0.081108004
cell_8589,0.07889353
cell_8590,0.07880577
cell_8591,0.082290046
cell_8592,0.07469244
cell_8593,0.07859508
cell_8594,0.080019236
cell_8595,0.07259954
cell_8596,0.07776473
cell_8597,0.08000868
cell_8598,0.08017912
cell_8599,0.08167556
cell_8600,0.078080945
cell_8601,0.08147586
cell_8602,0.08395558
cell_8603,0.08351814
cell_8604,0.08367422
cell_8605,0.0812305
cell_8606,0.009898433
cell_8607,0.016863935
cell_8608,0.020160366
cell_8609,0.029673798
cell_8610,0.02841444
cell_8611,0.040820155
cell_8612,0.041910592
cell_8613,0.052515294
cell_8614,0.058271043
cell_8615,0.059081044
cell_8616,0.08284612
cell_8617,0.061569054
cell_8618,0.04880307
cell_8619,0.029287368
cell_8620,0.01477876
cell_8621,0.0032741528
cell_8622,0.008660837
cell_8623,0.008464429
cell_8624,0.0071302983
cell_8625,0.0083320085
cell_8626,0.0062055346
cell_8627,0.017745217
cell_8628,0.017499914
cell_8629,0.016923942
cell_8630,0.019081948
cell_8631,0.029498348
cell_8632,0.03184434
cell_8633,0.03524795
cell_8634,0.044723168
cell_8635,0.04523264
cell_8636,0.07750519
cell_8637,0.07463652
