	g2	g3	g4	g1	g5	g6	g7	g8
cell_1638	-0.595766	0.35865006	-1.1805084	-0.9076181000000001	0.06799165	1.2009649	1.2672371	0.28112924
cell_1639	0.88672674	1.053682	-1.2574763	0.46442237	-0.34916052	1.140624	0.6720272	-0.19962266
cell_1643	-1.4982955	-1.1198555000000001	0.1607958	-0.4885514	-0.39993596	1.326125	0.81626153	0.6068142
cell_1647	-1.08628	-1.0244509	-0.5089872999999999	-0.89735395	0.14806701	1.2353625	1.2857068999999999	0.29277155
cell_1656	-1.0484037	-0.90638596	-0.8373530999999999	-1.7459092	-0.8154677	1.2215576000000001	1.3495897	0.18838774
cell_1657	0.98068005	0.9195770000000001	-0.6163185	0.18385485	-0.08021553599999999	1.1083305	0.6764180999999999	0.045578465
cell_1660	-1.1642998	-1.3657176000000002	-0.02451668	-1.0287747	-0.8819538	1.2091447	1.2935745	0.3505534
cell_1662	-1.9292688000000002	-0.95661783	-0.6207074	-0.55428433	0.03327948	1.2687896	1.2733735000000002	0.24110259
cell_1664	-2.21643	-1.2099891	-0.6651318	-0.38320956	-0.20289631	1.1791258999999998	1.3661588	0.22037756
cell_1666	-0.37697795	-0.2808321	-0.15002578	-1.9255706000000001	-0.3458295	1.2580235	1.2861538000000001	0.20615269
cell_1671	-1.1841953	-1.0366674999999999	-0.38947815	-0.7242585	-0.8078721	1.2481072	1.3278321000000002	0.17501606
cell_1673	-0.9059511999999998	1.172347	-0.6285809	-0.76820207	-0.4925407	1.1841313999999998	1.0322475	-0.10001981
cell_1674	0.9763723	0.9901558000000001	-0.36975820000000004	0.99887234	-0.70310193	0.955183	-0.94038826	-0.12528843
cell_1676	-1.3500736999999998	-0.5807709	-0.6615042	-0.6719373000000001	-0.30778173	1.3400267	1.2739298000000001	0.010826595
cell_1678	-1.7469133000000001	-1.1110616000000002	-0.5887272	-0.5026488	0.13772734	1.2346171000000001	1.2702638000000002	0.3251389
cell_1679	-1.0645681999999999	-1.5663067	-0.43078265	-1.8370640999999999	0.08128636	1.2983912	1.2640665	0.1876035
cell_1682	1.0242344	1.0271089	0.38616234	0.8468540000000001	-0.47809854	1.021077	0.23589316	-0.34351015
cell_1683	-0.39151440000000004	1.2132003999999998	-1.6008257	-1.4189479999999999	-0.77416843	-1.0392069	-0.8627784	0.8960806999999998
cell_1684	-0.67368335	-0.78829926	0.19295837	-1.2077035	-0.8052545999999999	1.3024738999999999	1.2868674999999998	0.10495089
cell_1685	-1.1075517	-0.014519388999999999	-0.44691673	-0.48672912	-0.31930968	1.1525993	1.3314962	0.31440637
cell_1688	-0.27550113	1.1023566	-0.43900138	-1.982784	-1.0116242	1.1806158000000002	1.1525092	-0.16688131
cell_1689	-0.25815618	-2.1661541	-0.21111277	-0.23833172	0.23979887	1.2520303999999998	1.3345305	0.060642827
cell_1690	-1.1233585	-1.8651048	0.35491154	-0.59306633	0.20325786	1.234453	1.25139	0.34554476
cell_1692	0.88290226	1.0397631999999999	-0.35951690000000003	1.1425257	0.21538064	0.42620683	-0.53130114	0.07966060000000001
cell_1695	0.94195694	1.0366137	-1.0649138999999999	-0.90428454	-1.3386753999999998	0.72541916	1.1405618999999998	0.018759511
cell_1697	-0.38421392	-1.4776235	-1.0797281	-0.64271855	-0.7572336999999999	1.2805978999999998	1.2123747999999999	0.3303942
cell_1698	-1.7091831999999998	-1.5361218	0.5658930999999999	-0.56595606	-0.36598828	1.2119954	1.3513038999999998	0.16776614
cell_1699	-0.44574353	-0.8536766	-0.9503190999999999	-0.65676063	0.19694923	-1.2987278	1.4351433999999998	0.6915861
cell_1701	0.8784045	1.1281676	0.37004706	0.9235111999999999	-0.33362117	1.0302086	-1.3415678999999998	-0.31903857
cell_1702	-0.9781714	-1.6508331000000003	-1.1709038999999999	-0.23821628	-0.43500105	1.1694683000000001	1.294062	0.4075528
cell_1706	-0.3171968	-1.3440758999999998	0.48393032	-1.4328809999999998	-0.5505853	1.234803	1.2636040000000002	0.31752735
cell_1707	-1.3262001	-0.69825673	-1.1209152	-1.9645286	-0.27233317	1.1545846000000002	1.3972843000000001	0.18663362
cell_1711	-0.61145836	-0.62495047	-1.5888639999999998	-0.34694138	-0.50089365	1.1862876	1.3207029	0.306267
cell_1713	1.0392365	0.9801401	0.1731676	0.9777844000000001	-0.8069323	0.9461954	-0.2631377	-0.248427
cell_1716	-1.5359076999999999	-1.3868035	0.24091683	-0.21850429999999996	0.12460510400000001	0.026265284	1.4726331	0.57124627
cell_1717	-1.2979479	-1.2156323	0.15249000000000001	-0.6926504	-0.29725215	0.45782619999999996	1.4609275	0.5587004
cell_1718	-1.5447186000000002	-1.3743428	-0.60769445	-1.4079418	-0.45921555	1.3360873	1.2854357	0.02212144
cell_1722	-0.66789764	-0.50537574	-1.4060386	-0.5864416	-1.0800248	1.1771138	1.3635066999999998	0.22241816
cell_1723	-0.30348694	0.3711313	0.11109825	-1.0108335	-1.016424	1.2338086000000001	1.2222924	0.28649417
cell_1725	-0.13215864	0.98739284	-0.5223956	-1.7502874	-1.4165787	0.50854486	1.2842171	0.4796568
cell_1726	1.0182706	0.90413964	-0.049182422	1.0008612	-0.9105986999999999	0.94294953	-1.6652151000000002	-0.05224196
cell_1727	0.80299336	1.1409633999999997	0.092415474	0.67145354	-1.3630361999999998	1.060486	0.62546885	-0.20168048
cell_1728	-1.6633958999999998	1.0064205	-0.23906668	-0.45273104	-1.0625566	1.2168573999999999	1.2002312	-0.15560591
cell_1729	-1.0794920000000001	-0.8385304	-1.0586729	-0.96809626	-0.83082813	1.0681508	1.3374044	0.48309606
cell_1735	-1.2916448	-0.9768984000000001	-0.6966386	-1.0019417	-0.40776490000000004	1.2083342	1.2031752	0.50890315
cell_1736	-0.80626434	-1.4479201000000002	-0.50416386	-0.59905547	0.11721139	1.0345441	1.3210191999999998	0.53416026
cell_1737	-1.4203366000000002	-2.1045203	-0.07357117	-0.10836016	0.35038027	1.2137666	1.3401948000000001	0.16381803
cell_1738	-0.11007739	1.1052241000000003	-1.4264861	-0.4718036	0.15178291	0.9874814000000001	1.2181568	0.043043204
cell_1741	0.87396234	0.80762845	-0.13175415	1.0842459	-0.7593734000000001	1.0978843999999999	-0.44593054	-0.119057484
cell_1747	0.7561146	0.86063457	0.566322	0.19936924	-0.11990673	1.0485102	1.1950037	-0.1278038
cell_1748	-0.66807497	-0.8069307	-0.70330465	-1.2360395	-0.17290685	1.26025	1.3050274	0.18871576
cell_1749	-1.7427110000000001	0.8312722	-0.08797939	-1.693157	0.09645807	1.1422963	1.2032212	0.27079633
cell_1750	-1.330734	-0.2610552	-0.6281185	-0.6837759	-0.38899943	1.2956245000000002	1.2119171999999998	0.2826862
cell_1753	0.82880604	0.967361	-0.82002693	-0.81569797	-1.4458973	1.0475296	1.1346798	-0.10010248
cell_1754	-2.0053456	0.79593307	-0.95567554	-1.4388093000000002	-0.5411847	1.165483	1.2627045	0.15515216
cell_1755	-0.5195998	1.3600771	0.5017497000000001	-0.41585523	-0.37104848	-0.7296885000000001	0.57839894	0.535543
cell_1757	0.9247383	0.8403212999999999	-0.6575463	1.0084454999999999	0.21734649	1.0479511000000001	-0.23242097	-0.020776864
cell_1758	0.51348436	0.11057304	-1.6438133999999998	0.8928649	0.05441927	1.289296	-0.15622318	0.35301483
cell_1761	0.94871324	0.8949181	-0.4740232	-1.5254113999999999	-0.7517522	1.0233796999999998	1.1181556000000001	-0.10338528
cell_1764	-0.8731143	-0.35072717	-0.42884836	-0.9919859000000001	0.3220136	1.1794124	1.2864213	0.374128
cell_1766	-0.5623776999999999	-0.7247747	-0.97078514	-0.6685089	-0.566616	1.2763628999999999	1.3390657	0.034434807000000005
cell_1771	-0.4609603	-0.6378144	0.43647563	-0.11522066	0.11220627	1.1019564	1.3284861000000001	0.37896246
cell_1776	0.37239915	0.023546112999999997	0.033739917	-0.2940114	-0.8374870000000001	1.0652033	1.3226148000000002	0.32340157
cell_1777	1.1078611999999999	1.1450783000000002	0.24440302	0.42670906	-0.09588847	0.5145727	-0.5689396	0.13894992
cell_1778	-0.6295023	-0.6789554	0.399443	-1.0401475	-0.80840427	1.2527515	1.2565792	0.30090737
cell_1779	-0.76299155	-1.8486017	-0.23344842	-0.79823065	0.3300259	1.2753786	1.3630387	-0.07194671
cell_1780	-1.2429796	-0.5929645	-0.030376358	-0.83500826	-0.6295453000000001	1.1347535	1.3593365	0.32220355
cell_1783	-0.75616246	-1.7871849999999998	0.055291228	-0.099477716	-0.99599797	1.0538938	1.3620473	0.41527748
cell_1784	1.0249949	0.8804449000000001	-0.48969603	0.79047704	-0.35364009999999996	1.0581571	0.31271859999999996	-0.050458215
cell_1786	0.9012648000000001	0.972966	0.2847898	-1.6027744	-0.5247847	1.0412381	1.0465994	-0.0641389
cell_1788	0.9723231999999999	0.94163275	0.072393574	1.0539827	-0.022106526	0.9561241	-1.1060985	-0.16773097
cell_1789	0.42382044	0.9960036	-0.49266514	-0.8532383	-0.39087248	1.060576	1.2318532	-0.037035253
cell_1790	-0.55811363	-0.79332197	0.10489389	-0.3527338	-0.60583633	1.2962191	1.2371967	0.22123694
cell_1791	-1.2650854999999999	-0.61819	-0.93741894	-1.8083622	-0.15767117	1.2109787	1.3310403	0.25102615
cell_1792	-0.08854693	1.0558723	-0.69747686	-1.7849348999999999	-0.28165558	1.1447333	1.1973051000000001	-0.093680106
cell_1793	-0.5873406	-1.1130354	0.64551044	-0.5435793999999999	-0.22810142	1.0660356000000002	1.3566152	0.39500690000000005
cell_1796	-1.8784741000000003	-0.5524306	-1.0340861	-0.9278133	-0.24064584	1.2876301	1.2462728	0.25659886
cell_1797	-1.1846917	-0.35101914	0.13732977	-0.15665728	-1.1524086	1.2575183	1.2688187	0.24426338
cell_1799	-1.6006359	1.0605562	-0.99091554	-1.2479084999999999	-0.5609951999999999	1.1670938	1.1190492	0.08250266
cell_1800	-1.176031	-0.71435344	-0.8454370000000001	-0.16964528	-0.6118100000000001	1.2126667	1.2800639999999999	0.34553063
cell_1806	0.9975360999999999	0.9577537	0.010660308	0.86430466	-0.17876442	1.0035956	-0.37057778	-0.017990509
cell_1807	-1.8334523	0.5171415	-1.1489586999999999	-1.311432	0.11303263	1.2820721000000002	1.1860808999999999	0.19994782
cell_1811	0.8845791999999999	1.0635712	-0.5828345	-1.44298	-0.78307873	1.0336756999999999	0.98122126	-0.07673784
cell_1814	-1.8640549	-1.538076	-0.9741747	-1.2731515	-0.50585514	1.2550973	1.216974	0.40766420000000003
cell_1816	-0.35764802	0.9881745999999999	0.2780864	-0.8098538000000001	0.15139362	1.1364868000000001	1.2192551999999999	-0.005664761999999999
cell_1819	1.0719402	0.9301173	-0.8109883000000001	0.9409559000000001	-1.5185676000000001	1.0165540000000002	-0.19444828	-0.305689
cell_1820	0.92475945	0.8594495999999999	-0.09326897	1.0671556	-1.0099553	1.00268	-1.418272	-0.023243165
cell_1821	-2.1576226000000003	-0.266072	-0.8095348000000001	-0.5150184	-0.15870547	1.165884	1.3499454	0.26970088
cell_1824	-0.8778109000000001	-0.54934967	0.22972663	-0.64116967	0.15489794	1.1958431	1.255555	0.40602323
cell_1825	-0.8376812	0.30221808	-0.020936297	-0.9085129000000001	-1.6259778	1.1755245	1.2340219	0.42255747
cell_1826	-1.887458	-0.7750222	-1.0147121	-0.39802554	-0.9914349	1.1466177	1.3888532	0.22326516
cell_1829	0.5722894000000001	1.2308282	-0.49140623	-1.1470143999999998	0.15111998	-0.15741841	0.750624	0.5717253999999999
cell_1830	-0.8605925999999999	-1.5715423000000002	0.5515613	-0.16829641	-1.001266	1.2393261999999998	1.3110106000000001	0.19018696
cell_1832	-0.25603804	0.41768515	0.44998473	-1.1563076	0.0436516	-1.1567355	1.1809813999999998	0.94213533
cell_1834	0.721693	1.0444648	0.49581325	-0.9016105999999999	-1.0119681	1.0679305000000001	1.1767222	-0.32103318
cell_1835	-0.669792	-2.0091543	0.32282817	-0.30655837	0.32305837	0.070761725	1.4869796999999998	0.51243174
cell_1838	-1.3894293	0.038760845	-0.9954315999999999	-0.91142756	-0.42296883	1.2331908999999999	1.2640657	0.30942866
cell_1841	0.8421595	1.1287426999999999	-1.0269027	0.9660896000000001	-0.0037880623999999997	0.9896603999999999	-1.1470379	-0.21634388
cell_1843	-1.593221	-1.0274845	-1.3734292	-0.43728540000000005	-0.9418639000000001	1.2466004	1.2972487	0.25614706
cell_1845	-0.55926776	-1.7757525	0.24666172	-0.5053422000000001	0.688366	1.0106940999999998	1.2175579	0.6584441999999999
cell_1848	0.95915043	0.97482806	-0.782317	0.8532890999999999	-1.2390836	1.0181984	0.49447078	-0.10639399
cell_1849	0.56987476	-0.018017782	-0.36196133	0.92020035	0.05127725	1.3574231	0.24383518	0.04975822
cell_1851	-0.88018876	-0.76846653	-0.10336136	-1.2403632	-0.45853347	1.2339434999999999	1.333854	0.18488568
cell_1853	0.305104	-0.33569178	0.47779968	-0.44848028	0.46813616	1.3141716	1.1533996000000002	0.12826335
cell_1856	-1.9682585	1.155062	-0.55265105	-0.8894791	-0.022038317999999998	1.0031549000000002	1.0826461	0.23501444
cell_1857	0.96270275	1.0321577	0.07150743	0.95689505	-0.5859383	0.9642718000000001	-1.1086841	-0.13302419
cell_1858	-0.5561919	-0.49159265	-1.1823155	-0.9132323	-0.3638599	1.0441779	1.3050351999999998	0.55157244
cell_1860	0.8783499	1.0127178	-1.2802206	-0.39973444	-1.0393645	0.9613018	0.93980515	0.18456031
cell_1863	0.9331273999999999	1.0731563999999998	-0.3775177	0.99894387	-0.623449	0.9781021000000001	-0.9765978999999999	-0.27368414
cell_1868	0.84425086	1.027612	-0.7701266	0.96523494	-0.6268125	0.9692105	-0.13565877	0.04842848
cell_1880	0.8961628	0.96681523	-0.13996449	1.008523	-1.0832452	1.0419434	-1.0639359	-0.10266913
cell_1881	-0.49586397	-1.4385219999999999	0.43237817	-0.5923906	0.22881801	1.2587761999999998	1.2576368999999998	0.25523993
cell_1884	0.8310386000000001	1.1651102	-0.2123351	-1.3323114999999999	-0.5499786	0.8151456	0.8515565	0.20615181
cell_1887	-0.97188914	-0.41897023	-0.69514596	-1.2196506999999999	-1.6751486	1.2796545	1.3238303999999999	0.08331474
cell_1889	0.9318784	0.9692040999999999	-0.8189502	0.86599016	-0.574362	1.0605941	0.3287033	-0.09047821
cell_1892	-1.3229456	-2.1857145	1.0269176	-0.7641931	-0.76615965	1.2419472	1.3189976	0.13232553
cell_1896	-1.2688819	-1.1915864999999999	-0.5108154	-0.7165675	-0.37491745	1.1900215	1.3192374	0.32905029999999996
cell_1897	-1.1774011999999998	-0.92264026	0.48242920000000006	-1.329661	-0.87442124	1.2722863000000002	1.2692766000000002	0.23792413
cell_1902	0.7705196999999999	1.0042993	-0.1620444	-1.1241956	-0.38264686	1.0493944	1.062756	0.03754741
cell_1903	-0.46143878	0.6693765	0.25572568	-0.9707386	0.15358496	1.2877703	0.6655827	0.53196937
cell_1904	0.8913923	0.9779329999999999	-1.0417774	0.98650557	-1.5241059	1.0982848	-0.09059485	-0.24089284
cell_1906	-1.6899686999999999	-0.67958194	-0.14781407	-0.56545323	-0.6422661999999999	1.3502043	1.2661128000000001	-0.0064467806
cell_1911	1.0083387	0.97056884	0.6979861999999999	-1.3089263	-1.4327703999999999	0.44395249999999997	1.2504784	-0.13761152
cell_1912	-0.6679991999999999	-2.1126769	-0.53128177	0.12828653	0.64440525	1.2416719999999999	1.1601081	0.40188017
cell_1913	-0.94915354	-0.53251505	-0.55342704	-0.15712193	-0.26800108	1.1644789	1.2667205	0.44562638
cell_1915	1.0630239	1.0858553999999998	-0.8500081	0.8301871999999999	-0.47019288	0.9025732	-0.87803435	-0.21180473
cell_1916	-0.3865152	-0.8750773000000001	-0.21495034	-1.1158386	-0.9335598	1.3117548	1.2917054	0.056416653
cell_1917	-1.5857849	1.013398	-0.7567041999999999	-0.7127021	-0.11098885	1.1757652	1.1849124	-0.0031290583
cell_1919	-0.90640336	-1.4800878	0.15319403	-0.5613999	-0.5826005	-1.5735203000000002	1.3948127000000001	0.7850234
cell_1920	0.95972335	0.9239035	-1.1009053999999998	-1.1152977	-1.1662173999999998	1.1490637	1.0642964	-0.41326320000000005
cell_1922	-0.96779037	0.13533445	-0.46277067	-0.99724376	-0.5506634	1.030102	1.3433042	0.45529264
cell_1925	1.0056540999999999	0.8540728999999999	0.1673973	0.8881365	-1.3991084999999999	1.093261	0.50073814	-0.25911444
cell_1928	-1.7534091	-1.1851076	-1.3547951999999999	-0.7880012	-0.19373684	0.79475296	1.4186993	0.5401583000000001
cell_1932	-0.7026272	-2.1157875	-1.3377596	-1.8379153999999998	-1.1262758999999998	1.2529861999999998	1.2741401	0.3018304
cell_1934	-0.60536045	-0.55679935	-0.5029996	-0.4379164000000001	0.32575145	1.2833591999999998	1.2708783000000001	0.15739211
cell_1935	1.0822226000000001	0.81565	-1.5646117	1.1268774	0.29067013	0.2613793	-0.9280705	0.11724569
cell_1936	0.97896504	0.98056686	-1.0609124	1.0209005	-0.4206928	1.0539767	-0.5272379	-0.4036133
cell_1938	-0.8691690999999999	-0.7681928000000001	-0.46381187	-0.7051722	0.45502380000000003	1.1933798	1.3433263	0.20981921
cell_1945	0.95717126	1.0179211	-0.7004318	0.901359	-0.10960201	0.9875879999999999	0.6362565	-0.31653824
cell_1950	-0.8930783999999999	-1.2308402	0.5718139	-1.481174	-0.47597036	1.304195	1.2257987	0.23312415
cell_1952	-0.7083884	-0.7992168000000001	-1.4277465	-0.86791396	-0.7439864	1.2504148000000002	1.2038163999999998	0.42245048
cell_1956	1.0157937	1.0141225	-1.5775821	-0.16306339	-0.35623747	0.90732527	1.0612968999999999	-0.2028838
cell_1957	-0.5034402	-0.7294955	0.16115916	-1.4785004	-0.5760585	1.2256249	1.3276823	0.20558155
cell_1958	-0.5714375	-1.4623358	0.0029672545	-2.0246584	0.34918433	1.1945786	1.329862	0.25464580000000003
cell_1959	0.9025839	0.96433085	0.36674523	0.20229241	-0.6224502	1.096773	0.94531393	-0.12643737
cell_1960	-1.2259867	-0.166708	0.26075795	-0.7874626	-0.36137620000000004	1.2758206	1.3432801	-0.018507728
cell_1961	-2.2625616	-0.6970433000000001	-0.603306	-0.43980908	-1.038646	1.1936337	1.3558981	0.22099470000000002
cell_1969	0.793359	1.103003	-0.70890445	-0.13400066	-1.3917559	1.0667358999999998	0.9736146999999999	-0.13038415
cell_1971	-0.89924467	0.46777627	-0.27549922	-0.69982696	-0.23742199999999997	1.13678	1.2808483	0.34738997
cell_1972	-1.1203578	-0.691946	-0.010325487	0.04025722	-1.6578177	1.2452938999999998	0.9095474	0.67843986
cell_1973	0.9633911000000001	0.8595822	-1.6416612000000002	0.26275054	-0.105462044	1.1891085	0.6211812	-0.021129192999999998
cell_1975	-0.9365608	-0.8431714	-0.051053494000000005	-0.7855365	-1.2378722	1.2068347	1.2538056	0.42337529999999995
cell_1979	0.9618979	1.0458055	-0.5827319999999999	0.656828	0.04170529	1.0948138	0.70658493	-0.43041724
cell_1980	-1.1558458	-1.1350552	-0.18571784	-0.44721496	-0.9788821	1.2841241	1.2706372	0.21269707
cell_1984	-0.35152107	-1.4380928	0.2922155	-0.59733385	-0.92896783	1.1662358	1.2676063	0.44552734
cell_1990	0.94513255	1.0496313999999998	-0.46923795	-1.1145388999999999	0.03111353	0.947816	0.9852996999999999	-0.031604003
cell_1991	0.9874938	1.0390964	-0.5665119000000001	0.85137683	-0.17295702	1.0214993	-1.0304948	-0.15159857
cell_1992	-1.3667641000000001	-0.77903134	0.81500727	-0.9673038	-0.73719054	1.1798252	1.3760847999999999	0.14493287
cell_1996	-0.944275	-0.740963	-0.2794886	-1.9260633000000003	0.22182569	0.99338996	1.3516886000000001	0.5140355
cell_1999	-0.9022906999999999	-1.2022659	-1.1923907	-0.96412325	0.21884306	1.2472756	1.2166146999999998	0.39711115
