Gene,StateA,StateB
R3,cell_845,cell_1219
R2,cell_845,cell_1589
N,cell_845,cell_1594
S,cell_845,cell_1697
z,cell_845,cell_1734
N,cell_848,cell_134
R2,cell_848,cell_178
z,cell_848,cell_464
Z,cell_848,cell_507
S,cell_848,cell_605
E,cell_848,cell_687
R3,cell_848,cell_1318
s,cell_848,cell_1321
T,cell_848,cell_1589
z,cell_849,cell_62
R2,cell_849,cell_338
T,cell_849,cell_739
Z,cell_849,cell_852
E,cell_849,cell_1094
S,cell_849,cell_1112
s,cell_849,cell_1167
N,cell_849,cell_1682
R3,cell_849,cell_3214
R3,cell_852,cell_61
S,cell_852,cell_230
z,cell_852,cell_267
N,cell_852,cell_375
T,cell_852,cell_759
Z,cell_852,cell_849
s,cell_852,cell_1248
E,cell_852,cell_2348
R2,cell_852,cell_3132
Z,cell_858,cell_3
N,cell_858,cell_61
E,cell_858,cell_140
S,cell_858,cell_224
R3,cell_858,cell_375
s,cell_858,cell_970
T,cell_858,cell_1095
z,cell_858,cell_1354
R2,cell_858,cell_1355
N,cell_874,cell_72
z,cell_874,cell_142
R3,cell_874,cell_173
T,cell_874,cell_610
s,cell_874,cell_666
S,cell_874,cell_668
R2,cell_874,cell_1400
Z,cell_874,cell_2047
E,cell_874,cell_2334
T,cell_878,cell_2
R2,cell_878,cell_97
E,cell_878,cell_122
N,cell_878,cell_265
Z,cell_878,cell_314
z,cell_878,cell_383
S,cell_878,cell_731
R3,cell_878,cell_1678
s,cell_878,cell_4168
N,cell_880,cell_54
s,cell_880,cell_56
E,cell_880,cell_57
T,cell_880,cell_143
R2,cell_880,cell_216
Z,cell_880,cell_607
S,cell_880,cell_674
z,cell_880,cell_1219
R3,cell_880,cell_1734
S,cell_883,cell_39
T,cell_883,cell_71
R2,cell_883,cell_279
R3,cell_883,cell_354
z,cell_883,cell_475
s,cell_883,cell_708
N,cell_883,cell_714
E,cell_883,cell_771
Z,cell_883,cell_980
s,cell_887,cell_134
R2,cell_887,cell_311
E,cell_887,cell_382
R3,cell_887,cell_430
Z,cell_887,cell_474
z,cell_887,cell_571
S,cell_887,cell_1010
N,cell_887,cell_1321
T,cell_887,cell_1494
R2,cell_903,cell_3
N,cell_903,cell_335
S,cell_903,cell_768
R3,cell_903,cell_823
T,cell_903,cell_924
z,cell_903,cell_1068
s,cell_903,cell_1070
Z,cell_903,cell_1355
E,cell_903,cell_1702
E,cell_904,cell_33
R2,cell_904,cell_46
T,cell_904,cell_69
S,cell_904,cell_162
R3,cell_904,cell_334
Z,cell_904,cell_824
N,cell_904,cell_826
z,cell_904,cell_905
s,cell_904,cell_908
s,cell_905,cell_40
E,cell_905,cell_214
R2,cell_905,cell_375
S,cell_905,cell_769
Z,cell_905,cell_823
z,cell_905,cell_904
T,cell_905,cell_1328
R3,cell_905,cell_1355
N,cell_905,cell_3132
z,cell_908,cell_40
R2,cell_908,cell_50
S,cell_908,cell_166
E,cell_908,cell_484
T,cell_908,cell_790
N,cell_908,cell_794
s,cell_908,cell_904
R3,cell_908,cell_1162
Z,cell_908,cell_1163
z,cell_913,cell_71
s,cell_913,cell_72
R3,cell_913,cell_312
R2,cell_913,cell_457
T,cell_913,cell_475
N,cell_913,cell_666
S,cell_913,cell_2053
Z,cell_913,cell_2146
E,cell_913,cell_3094
S,cell_924,cell_97
s,cell_924,cell_183
R3,cell_924,cell_340
N,cell_924,cell_367
Z,cell_924,cell_576
E,cell_924,cell_586
R2,cell_924,cell_731
z,cell_924,cell_807
T,cell_924,cell_903
N,cell_930,cell_185
R2,cell_930,cell_190
E,cell_930,cell_254
Z,cell_930,cell_270
S,cell_930,cell_317
s,cell_930,cell_738
T,cell_930,cell_1183
R3,cell_930,cell_1980
z,cell_930,cell_3907
s,cell_951,cell_75
E,cell_951,cell_185
S,cell_951,cell_207
N,cell_951,cell_254
T,cell_951,cell_344
z,cell_951,cell_385
R2,cell_951,cell_471
Z,cell_951,cell_572
R3,cell_951,cell_1278
E,cell_961,cell_267
N,cell_961,cell_391
R3,cell_961,cell_407
R2,cell_961,cell_486
S,cell_961,cell_622
T,cell_961,cell_626
Z,cell_961,cell_809
s,cell_961,cell_2344
z,cell_961,cell_2348
E,cell_964,cell_45
z,cell_964,cell_215
N,cell_964,cell_324
Z,cell_964,cell_407
s,cell_964,cell_443
T,cell_964,cell_605
R3,cell_964,cell_809
S,cell_964,cell_1589
R2,cell_964,cell_1697
R3,cell_970,cell_37
T,cell_970,cell_185
z,cell_970,cell_223
Z,cell_970,cell_272
E,cell_970,cell_344
s,cell_970,cell_858
R2,cell_970,cell_1063
N,cell_970,cell_1183
S,cell_970,cell_1845
S,cell_980,cell_35
s,cell_980,cell_54
N,cell_980,cell_56
T,cell_980,cell_124
R2,cell_980,cell_209
E,cell_980,cell_300
Z,cell_980,cell_883
R3,cell_980,cell_981
z,cell_980,cell_1422
N,cell_981,cell_55
s,cell_981,cell_125
E,cell_981,cell_302
Z,cell_981,cell_354
S,cell_981,cell_517
R2,cell_981,cell_521
T,cell_981,cell_589
R3,cell_981,cell_980
z,cell_981,cell_1834
R3,cell_995,cell_75
R2,cell_995,cell_259
E,cell_995,cell_268
S,cell_995,cell_419
Z,cell_995,cell_423
z,cell_995,cell_560
T,cell_995,cell_675
N,cell_995,cell_1267
s,cell_995,cell_1278
N,cell_998,cell_17
Z,cell_998,cell_125
R2,cell_998,cell_133
T,cell_998,cell_147
s,cell_998,cell_354
S,cell_998,cell_505
R3,cell_998,cell_708
z,cell_998,cell_1133
E,cell_998,cell_1847
T,cell_1001,cell_90
R2,cell_1001,cell_157
R3,cell_1001,cell_325
Z,cell_1001,cell_345
z,cell_1001,cell_517
s,cell_1001,cell_787
N,cell_1001,cell_1157
E,cell_1001,cell_1523
S,cell_1001,cell_1834
R2,cell_1010,cell_90
T,cell_1010,cell_157
R3,cell_1010,cell_160
E,cell_1010,cell_194
Z,cell_1010,cell_385
z,cell_1010,cell_572
S,cell_1010,cell_887
s,cell_1010,cell_1204
N,cell_1010,cell_1584
s,cell_1036,cell_32
N,cell_1036,cell_304
T,cell_1036,cell_329
E,cell_1036,cell_398
R2,cell_1036,cell_603
Z,cell_1036,cell_668
z,cell_1036,cell_1346
R3,cell_1036,cell_1996
S,cell_1036,cell_2047
S,cell_1049,cell_64
N,cell_1049,cell_91
R2,cell_1049,cell_92
Z,cell_1049,cell_93
R3,cell_1049,cell_383
E,cell_1049,cell_433
T,cell_1049,cell_682
z,cell_1049,cell_1678
s,cell_1049,cell_2409
R3,cell_1063,cell_40
T,cell_1063,cell_187
E,cell_1063,cell_478
N,cell_1063,cell_495
S,cell_1063,cell_770
R2,cell_1063,cell_970
Z,cell_1063,cell_1070
z,cell_1063,cell_1162
s,cell_1063,cell_1355
Z,cell_1068,cell_334
R2,cell_1068,cell_686
N,cell_1068,cell_726
E,cell_1068,cell_787
T,cell_1068,cell_807
R3,cell_1068,cell_824
z,cell_1068,cell_903
s,cell_1068,cell_1523
S,cell_1068,cell_2861
T,cell_1070,cell_183
R2,cell_1070,cell_272
R3,cell_1070,cell_299
S,cell_1070,cell_302
N,cell_1070,cell_412
E,cell_1070,cell_517
s,cell_1070,cell_903
Z,cell_1070,cell_1063
z,cell_1070,cell_1523
R3,cell_1094,cell_215
S,cell_1094,cell_216
N,cell_1094,cell_261
R2,cell_1094,cell_674
z,cell_1094,cell_809
T,cell_1094,cell_840
E,cell_1094,cell_849
s,cell_1094,cell_2203
Z,cell_1094,cell_2348
z,cell_1095,cell_68
E,cell_1095,cell_75
s,cell_1095,cell_185
R3,cell_1095,cell_268
S,cell_1095,cell_314
R2,cell_1095,cell_576
Z,cell_1095,cell_731
N,cell_1095,cell_738
T,cell_1095,cell_858
z,cell_1100,cell_10
E,cell_1100,cell_11
R2,cell_1100,cell_41
R3,cell_1100,cell_101
N,cell_1100,cell_225
s,cell_1100,cell_263
Z,cell_1100,cell_264
T,cell_1100,cell_266
S,cell_1100,cell_408
R3,cell_1105,cell_43
z,cell_1105,cell_57
R2,cell_1105,cell_169
N,cell_1105,cell_243
T,cell_1105,cell_370
E,cell_1105,cell_1219
S,cell_1105,cell_1334
Z,cell_1105,cell_1751
s,cell_1105,cell_1860
R2,cell_1106,cell_47
E,cell_1106,cell_326
z,cell_1106,cell_413
Z,cell_1106,cell_794
R3,cell_1106,cell_1107
T,cell_1106,cell_1128
N,cell_1106,cell_1163
s,cell_1106,cell_1334
S,cell_1106,cell_1860
S,cell_1107,cell_59
z,cell_1107,cell_412
Z,cell_1107,cell_638
s,cell_1107,cell_726
T,cell_1107,cell_836
R3,cell_1107,cell_1106
E,cell_1107,cell_1157
R2,cell_1107,cell_1185
N,cell_1107,cell_1523
s,cell_1112,cell_1
N,cell_1112,cell_4
R3,cell_1112,cell_8
R2,cell_1112,cell_57
z,cell_1112,cell_169
E,cell_1112,cell_216
Z,cell_1112,cell_230
T,cell_1112,cell_248
S,cell_1112,cell_849
E,cell_1128,cell_32
N,cell_1128,cell_34
S,cell_1128,cell_105
R2,cell_1128,cell_294
z,cell_1128,cell_342
s,cell_1128,cell_398
Z,cell_1128,cell_792
R3,cell_1128,cell_836
T,cell_1128,cell_1106
T,cell_1129,cell_48
Z,cell_1129,cell_294
S,cell_1129,cell_323
s,cell_1129,cell_728
R2,cell_1129,cell_792
E,cell_1129,cell_1395
N,cell_1129,cell_1525
z,cell_1129,cell_1980
R3,cell_1129,cell_3907
N,cell_1131,cell_194
s,cell_1131,cell_269
z,cell_1131,cell_270
R3,cell_1131,cell_294
R2,cell_1131,cell_836
T,cell_1131,cell_1185
E,cell_1131,cell_1584
S,cell_1131,cell_2539
Z,cell_1131,cell_3907
N,cell_1133,cell_14
T,cell_1133,cell_74
R2,cell_1133,cell_132
s,cell_1133,cell_524
S,cell_1133,cell_667
z,cell_1133,cell_998
R3,cell_1133,cell_1420
Z,cell_1133,cell_1594
E,cell_1133,cell_2793
S,cell_1157,cell_58
T,cell_1157,cell_78
R3,cell_1157,cell_326
R2,cell_1157,cell_443
N,cell_1157,cell_1001
E,cell_1157,cell_1107
s,cell_1157,cell_1697
z,cell_1157,cell_1898
Z,cell_1157,cell_3080
T,cell_1162,cell_83
R2,cell_1162,cell_223
s,cell_1162,cell_334
E,cell_1162,cell_345
N,cell_1162,cell_638
R3,cell_1162,cell_908
z,cell_1162,cell_1063
Z,cell_1162,cell_1523
S,cell_1162,cell_2794
S,cell_1163,cell_0
T,cell_1163,cell_34
R2,cell_1163,cell_38
z,cell_1163,cell_299
E,cell_1163,cell_325
s,cell_1163,cell_824
Z,cell_1163,cell_908
N,cell_1163,cell_1106
R3,cell_1163,cell_1523
S,cell_1167,cell_1
z,cell_1167,cell_47
T,cell_1167,cell_295
R2,cell_1167,cell_413
N,cell_1167,cell_678
s,cell_1167,cell_849
Z,cell_1167,cell_1248
R3,cell_1167,cell_1809
E,cell_1167,cell_2203
s,cell_1183,cell_61
S,cell_1183,cell_110
E,cell_1183,cell_352
R2,cell_1183,cell_495
z,cell_1183,cell_637
T,cell_1183,cell_930
N,cell_1183,cell_970
R3,cell_1183,cell_1248
Z,cell_1183,cell_1809
s,cell_1185,cell_45
R3,cell_1185,cell_47
E,cell_1185,cell_443
Z,cell_1185,cell_637
S,cell_1185,cell_645
R2,cell_1185,cell_1107
T,cell_1185,cell_1131
N,cell_1185,cell_1658
z,cell_1185,cell_1809
S,cell_1204,cell_134
E,cell_1204,cell_193
R2,cell_1204,cell_306
T,cell_1204,cell_324
z,cell_1204,cell_384
Z,cell_1204,cell_386
R3,cell_1204,cell_424
N,cell_1204,cell_605
s,cell_1204,cell_1010
E,cell_1211,cell_3
Z,cell_1211,cell_140
N,cell_1211,cell_215
R3,cell_1211,cell_261
z,cell_1211,cell_324
S,cell_1211,cell_360
T,cell_1211,cell_384
s,cell_1211,cell_619
R2,cell_1211,cell_1702
s,cell_1219,cell_117
N,cell_1219,cell_273
S,cell_1219,cell_329
Z,cell_1219,cell_610
R2,cell_1219,cell_689
R3,cell_1219,cell_845
z,cell_1219,cell_880
E,cell_1219,cell_1105
T,cell_1219,cell_2047
N,cell_1248,cell_37
z,cell_1248,cell_48
S,cell_1248,cell_102
E,cell_1248,cell_406
R2,cell_1248,cell_447
s,cell_1248,cell_852
Z,cell_1248,cell_1167
R3,cell_1248,cell_1183
T,cell_1248,cell_1980
Z,cell_1254,cell_4
z,cell_1254,cell_163
R3,cell_1254,cell_224
N,cell_1254,cell_230
E,cell_1254,cell_278
T,cell_1254,cell_315
S,cell_1254,cell_375
R2,cell_1254,cell_769
s,cell_1254,cell_2744
E,cell_1258,cell_73
z,cell_1258,cell_94
Z,cell_1258,cell_98
R2,cell_1258,cell_315
N,cell_1258,cell_365
R3,cell_1258,cell_766
T,cell_1258,cell_769
S,cell_1258,cell_1328
s,cell_1258,cell_4068
s,cell_1267,cell_31
R3,cell_1267,cell_76
R2,cell_1267,cell_114
z,cell_1267,cell_626
E,cell_1267,cell_759
Z,cell_1267,cell_840
N,cell_1267,cell_995
S,cell_1267,cell_1777
T,cell_1267,cell_2348
N,cell_1278,cell_31
E,cell_1278,cell_36
R2,cell_1278,cell_128
z,cell_1278,cell_203
S,cell_1278,cell_233
T,cell_1278,cell_392
Z,cell_1278,cell_568
R3,cell_1278,cell_951
s,cell_1278,cell_995
S,cell_1315,cell_76
N,cell_1315,cell_139
s,cell_1315,cell_242
R2,cell_1315,cell_284
E,cell_1315,cell_316
Z,cell_1315,cell_464
z,cell_1315,cell_507
R3,cell_1315,cell_1777
T,cell_1315,cell_3112
E,cell_1318,cell_91
s,cell_1318,cell_212
N,cell_1318,cell_433
z,cell_1318,cell_463
S,cell_1318,cell_603
T,cell_1318,cell_689
R3,cell_1318,cell_848
Z,cell_1318,cell_1400
R2,cell_1318,cell_2047
R3,cell_1321,cell_212
Z,cell_1321,cell_286
R2,cell_1321,cell_332
T,cell_1321,cell_543
z,cell_1321,cell_588
s,cell_1321,cell_848
N,cell_1321,cell_887
S,cell_1321,cell_1584
E,cell_1321,cell_2539
z,cell_1328,cell_69
E,cell_1328,cell_259
R2,cell_1328,cell_268
Z,cell_1328,cell_340
N,cell_1328,cell_364
R3,cell_1328,cell_576
T,cell_1328,cell_905
S,cell_1328,cell_1258
s,cell_1328,cell_5187
R2,cell_1334,cell_62
E,cell_1334,cell_329
z,cell_1334,cell_338
T,cell_1334,cell_398
R3,cell_1334,cell_726
N,cell_1334,cell_824
Z,cell_1334,cell_826
S,cell_1334,cell_1105
s,cell_1334,cell_1106
E,cell_1346,cell_65
Z,cell_1346,cell_114
s,cell_1346,cell_121
S,cell_1346,cell_143
N,cell_1346,cell_303
T,cell_1346,cell_674
R2,cell_1346,cell_840
R3,cell_1346,cell_841
z,cell_1346,cell_1036
R3,cell_1354,cell_46
T,cell_1354,cell_68
E,cell_1354,cell_221
s,cell_1354,cell_223
S,cell_1354,cell_225
R2,cell_1354,cell_334
N,cell_1354,cell_408
Z,cell_1354,cell_686
z,cell_1354,cell_858
z,cell_1355,cell_334
N,cell_1355,cell_411
E,cell_1355,cell_505
T,cell_1355,cell_576
R2,cell_1355,cell_858
Z,cell_1355,cell_903
R3,cell_1355,cell_905
s,cell_1355,cell_1063
S,cell_1355,cell_1847
Z,cell_1370,cell_33
z,cell_1370,cell_260
S,cell_1370,cell_273
T,cell_1370,cell_304
s,cell_1370,cell_325
N,cell_1370,cell_329
R2,cell_1370,cell_669
R3,cell_1370,cell_787
E,cell_1370,cell_824
z,cell_1395,cell_31
Z,cell_1395,cell_159
N,cell_1395,cell_203
R3,cell_1395,cell_604
s,cell_1395,cell_626
E,cell_1395,cell_1129
R2,cell_1395,cell_1464
S,cell_1395,cell_2144
T,cell_1395,cell_2344
N,cell_1400,cell_205
E,cell_1400,cell_251
R3,cell_1400,cell_507
T,cell_1400,cell_622
S,cell_1400,cell_626
R2,cell_1400,cell_874
Z,cell_1400,cell_1318
z,cell_1400,cell_1777
s,cell_1400,cell_2144
S,cell_1420,cell_33
T,cell_1420,cell_72
E,cell_1420,cell_162
Z,cell_1420,cell_273
R2,cell_1420,cell_277
s,cell_1420,cell_475
N,cell_1420,cell_610
z,cell_1420,cell_708
R3,cell_1420,cell_1133
E,cell_1422,cell_0
R2,cell_1422,cell_51
N,cell_1422,cell_117
s,cell_1422,cell_273
S,cell_1422,cell_325
Z,cell_1422,cell_475
z,cell_1422,cell_980
R3,cell_1422,cell_1834
T,cell_1422,cell_2146
z,cell_1453,cell_1
S,cell_1453,cell_47
s,cell_1453,cell_169
E,cell_1453,cell_217
R3,cell_1453,cell_645
T,cell_1453,cell_705
Z,cell_1453,cell_750
N,cell_1453,cell_830
R2,cell_1453,cell_1860
Z,cell_1464,cell_32
R3,cell_1464,cell_77
z,cell_1464,cell_116
T,cell_1464,cell_118
S,cell_1464,cell_666
s,cell_1464,cell_668
E,cell_1464,cell_792
R2,cell_1464,cell_1395
N,cell_1464,cell_2053
R3,cell_1494,cell_51
S,cell_1494,cell_157
s,cell_1494,cell_218
Z,cell_1494,cell_357
z,cell_1494,cell_521
N,cell_1494,cell_543
T,cell_1494,cell_887
R2,cell_1494,cell_1834
E,cell_1494,cell_1919
R3,cell_1515,cell_164
S,cell_1515,cell_223
s,cell_1515,cell_225
N,cell_1515,cell_263
E,cell_1515,cell_357
z,cell_1515,cell_1845
Z,cell_1515,cell_1919
T,cell_1515,cell_2399
R2,cell_1515,cell_2794
S,cell_1523,cell_454
E,cell_1523,cell_1001
s,cell_1523,cell_1068
z,cell_1523,cell_1070
N,cell_1523,cell_1107
Z,cell_1523,cell_1162
R3,cell_1523,cell_1163
T,cell_1523,cell_1524
R2,cell_1523,cell_1658
R3,cell_1524,cell_34
Z,cell_1524,cell_83
E,cell_1524,cell_90
z,cell_1524,cell_183
R2,cell_1524,cell_194
s,cell_1524,cell_807
N,cell_1524,cell_836
T,cell_1524,cell_1523
S,cell_1524,cell_3808
z,cell_1525,cell_36
T,cell_1525,cell_50
Z,cell_1525,cell_192
E,cell_1525,cell_203
s,cell_1525,cell_578
R3,cell_1525,cell_583
R2,cell_1525,cell_790
N,cell_1525,cell_1129
S,cell_1525,cell_2681
R3,cell_1552,cell_107
T,cell_1552,cell_109
s,cell_1552,cell_265
S,cell_1552,cell_270
Z,cell_1552,cell_317
R2,cell_1552,cell_499
E,cell_1552,cell_588
z,cell_1552,cell_2539
N,cell_1552,cell_4168
R2,cell_1571,cell_215
E,cell_1571,cell_335
R3,cell_1571,cell_674
T,cell_1571,cell_841
z,cell_1571,cell_1697
N,cell_1571,cell_1702
S,cell_1571,cell_1734
s,cell_1571,cell_1898
Z,cell_1571,cell_2484
s,cell_1576,cell_77
S,cell_1576,cell_173
z,cell_1576,cell_181
N,cell_1576,cell_387
R2,cell_1576,cell_506
R3,cell_1576,cell_668
E,cell_1576,cell_838
T,cell_1576,cell_1699
Z,cell_1576,cell_1996
R2,cell_1584,cell_78
z,cell_1584,cell_152
R3,cell_1584,cell_159
T,cell_1584,cell_443
Z,cell_1584,cell_604
s,cell_1584,cell_605
N,cell_1584,cell_1010
E,cell_1584,cell_1131
S,cell_1584,cell_1321
Z,cell_1589,cell_11
N,cell_1589,cell_218
E,cell_1589,cell_264
s,cell_1589,cell_543
R3,cell_1589,cell_689
R2,cell_1589,cell_845
T,cell_1589,cell_848
S,cell_1589,cell_964
z,cell_1589,cell_1590
E,cell_1590,cell_8
s,cell_1590,cell_210
S,cell_1590,cell_215
R3,cell_1590,cell_216
N,cell_1590,cell_360
T,cell_1590,cell_464
z,cell_1590,cell_1589
R2,cell_1590,cell_1734
Z,cell_1590,cell_3112
z,cell_1594,cell_125
R2,cell_1594,cell_218
R3,cell_1594,cell_273
T,cell_1594,cell_305
S,cell_1594,cell_787
N,cell_1594,cell_845
Z,cell_1594,cell_1133
s,cell_1594,cell_1834
E,cell_1594,cell_2861
E,cell_1622,cell_55
z,cell_1622,cell_59
R2,cell_1622,cell_109
N,cell_1622,cell_302
S,cell_1622,cell_412
Z,cell_1622,cell_497
T,cell_1622,cell_499
R3,cell_1622,cell_722
s,cell_1622,cell_724
R3,cell_1658,cell_38
E,cell_1658,cell_157
T,cell_1658,cell_194
Z,cell_1658,cell_223
z,cell_1658,cell_272
s,cell_1658,cell_686
N,cell_1658,cell_1185
R2,cell_1658,cell_1523
S,cell_1658,cell_1919
T,cell_1678,cell_4
R2,cell_1678,cell_98
E,cell_1678,cell_123
s,cell_1678,cell_245
N,cell_1678,cell_248
Z,cell_1678,cell_315
S,cell_1678,cell_733
R3,cell_1678,cell_878
z,cell_1678,cell_1049
R3,cell_1682,cell_3
S,cell_1682,cell_4
E,cell_1682,cell_261
Z,cell_1682,cell_375
s,cell_1682,cell_678
z,cell_1682,cell_681
T,cell_1682,cell_733
R2,cell_1682,cell_823
N,cell_1682,cell_849
R3,cell_1697,cell_329
E,cell_1697,cell_726
N,cell_1697,cell_787
S,cell_1697,cell_845
R2,cell_1697,cell_964
s,cell_1697,cell_1157
z,cell_1697,cell_1571
Z,cell_1697,cell_1699
T,cell_1697,cell_1996
S,cell_1699,cell_14
E,cell_1699,cell_44
R2,cell_1699,cell_407
R3,cell_1699,cell_486
N,cell_1699,cell_667
T,cell_1699,cell_1576
Z,cell_1699,cell_1697
z,cell_1699,cell_2484
s,cell_1699,cell_3080
S,cell_1702,cell_125
R3,cell_1702,cell_260
Z,cell_1702,cell_505
s,cell_1702,cell_517
T,cell_1702,cell_586
z,cell_1702,cell_787
E,cell_1702,cell_903
R2,cell_1702,cell_1211
N,cell_1702,cell_1571
Z,cell_1734,cell_17
s,cell_1734,cell_55
N,cell_1734,cell_125
T,cell_1734,cell_145
E,cell_1734,cell_724
z,cell_1734,cell_845
R3,cell_1734,cell_880
S,cell_1734,cell_1571
R2,cell_1734,cell_1590
Z,cell_1749,cell_57
R3,cell_1749,cell_228
R2,cell_1749,cell_230
T,cell_1749,cell_365
s,cell_1749,cell_448
E,cell_1749,cell_607
N,cell_1749,cell_769
z,cell_1749,cell_1751
S,cell_1749,cell_3132
R3,cell_1751,cell_41
R2,cell_1751,cell_101
s,cell_1751,cell_103
N,cell_1751,cell_162
E,cell_1751,cell_610
S,cell_1751,cell_826
Z,cell_1751,cell_1105
z,cell_1751,cell_1749
T,cell_1751,cell_2334
s,cell_1758,cell_23
T,cell_1758,cell_41
E,cell_1758,cell_173
R2,cell_1758,cell_266
N,cell_1758,cell_653
Z,cell_1758,cell_755
z,cell_1758,cell_803
S,cell_1758,cell_838
R3,cell_1758,cell_2334
R2,cell_1777,cell_142
s,cell_1777,cell_235
E,cell_1777,cell_250
N,cell_1777,cell_419
Z,cell_1777,cell_463
T,cell_1777,cell_485
S,cell_1777,cell_1267
R3,cell_1777,cell_1315
z,cell_1777,cell_1400
s,cell_1780,cell_98
E,cell_1780,cell_124
R2,cell_1780,cell_245
S,cell_1780,cell_298
T,cell_1780,cell_300
N,cell_1780,cell_701
z,cell_1780,cell_831
R3,cell_1780,cell_1988
Z,cell_1780,cell_4068
R2,cell_1788,cell_23
T,cell_1788,cell_263
s,cell_1788,cell_266
E,cell_1788,cell_286
z,cell_1788,cell_317
R3,cell_1788,cell_323
N,cell_1788,cell_2399
Z,cell_1788,cell_2539
S,cell_1788,cell_3907
S,cell_1809,cell_109
T,cell_1809,cell_270
N,cell_1809,cell_272
R2,cell_1809,cell_412
R3,cell_1809,cell_1167
Z,cell_1809,cell_1183
z,cell_1809,cell_1185
E,cell_1809,cell_1896
s,cell_1809,cell_3214
N,cell_1834,cell_58
T,cell_1834,cell_311
E,cell_1834,cell_454
Z,cell_1834,cell_524
z,cell_1834,cell_981
S,cell_1834,cell_1001
R3,cell_1834,cell_1422
R2,cell_1834,cell_1494
s,cell_1834,cell_1594
N,cell_1845,cell_110
s,cell_1845,cell_224
T,cell_1845,cell_318
E,cell_1845,cell_537
R2,cell_1845,cell_770
S,cell_1845,cell_970
z,cell_1845,cell_1515
R3,cell_1845,cell_2744
Z,cell_1845,cell_5637
R2,cell_1847,cell_224
N,cell_1847,cell_228
T,cell_1847,cell_766
Z,cell_1847,cell_768
R3,cell_1847,cell_769
s,cell_1847,cell_770
E,cell_1847,cell_998
S,cell_1847,cell_1355
z,cell_1847,cell_2793
N,cell_1860,cell_0
R3,cell_1860,cell_59
Z,cell_1860,cell_103
T,cell_1860,cell_105
E,cell_1860,cell_117
z,cell_1860,cell_722
s,cell_1860,cell_1105
S,cell_1860,cell_1106
R2,cell_1860,cell_1453
R3,cell_1874,cell_71
s,cell_1874,cell_147
N,cell_1874,cell_150
R2,cell_1874,cell_207
z,cell_1874,cell_312
T,cell_1874,cell_354
S,cell_1874,cell_471
Z,cell_1874,cell_589
E,cell_1874,cell_3458
T,cell_1896,cell_152
S,cell_1896,cell_210
s,cell_1896,cell_215
Z,cell_1896,cell_352
z,cell_1896,cell_443
N,cell_1896,cell_619
E,cell_1896,cell_1809
R2,cell_1896,cell_1898
R3,cell_1896,cell_2203
S,cell_1898,cell_55
T,cell_1898,cell_79
R3,cell_1898,cell_328
E,cell_1898,cell_412
Z,cell_1898,cell_480
N,cell_1898,cell_517
z,cell_1898,cell_1157
s,cell_1898,cell_1571
R2,cell_1898,cell_1896
T,cell_1919,cell_382
R2,cell_1919,cell_454
N,cell_1919,cell_645
s,cell_1919,cell_684
R3,cell_1919,cell_830
E,cell_1919,cell_1494
Z,cell_1919,cell_1515
S,cell_1919,cell_1658
z,cell_1919,cell_5637
s,cell_1968,cell_51
R3,cell_1968,cell_218
R2,cell_1968,cell_273
z,cell_1968,cell_275
Z,cell_1968,cell_277
T,cell_1968,cell_433
S,cell_1968,cell_669
E,cell_1968,cell_682
N,cell_1968,cell_689
R2,cell_1980,cell_21
S,cell_1980,cell_26
E,cell_1980,cell_31
N,cell_1980,cell_36
Z,cell_1980,cell_295
s,cell_1980,cell_759
R3,cell_1980,cell_930
z,cell_1980,cell_1129
T,cell_1980,cell_1248
s,cell_1988,cell_97
S,cell_1988,cell_183
T,cell_1988,cell_302
N,cell_1988,cell_499
E,cell_1988,cell_589
R3,cell_1988,cell_1780
Z,cell_1988,cell_3458
z,cell_1988,cell_3808
R2,cell_1988,cell_4168
s,cell_1996,cell_78
S,cell_1996,cell_178
N,cell_1996,cell_306
R2,cell_1996,cell_605
E,cell_1996,cell_835
z,cell_1996,cell_841
R3,cell_1996,cell_1036
Z,cell_1996,cell_1576
T,cell_1996,cell_1697
z,cell_2047,cell_143
R3,cell_2047,cell_178
E,cell_2047,cell_370
N,cell_2047,cell_420
s,cell_2047,cell_662
Z,cell_2047,cell_874
S,cell_2047,cell_1036
T,cell_2047,cell_1219
R2,cell_2047,cell_1318
R3,cell_2053,cell_89
z,cell_2053,cell_128
R2,cell_2053,cell_203
Z,cell_2053,cell_257
s,cell_2053,cell_415
T,cell_2053,cell_484
E,cell_2053,cell_790
S,cell_2053,cell_913
N,cell_2053,cell_1464
T,cell_2144,cell_112
Z,cell_2144,cell_212
z,cell_2144,cell_235
R3,cell_2144,cell_286
E,cell_2144,cell_323
N,cell_2144,cell_457
R2,cell_2144,cell_666
S,cell_2144,cell_1395
s,cell_2144,cell_1400
z,cell_2146,cell_124
S,cell_2146,cell_257
R3,cell_2146,cell_311
s,cell_2146,cell_420
R2,cell_2146,cell_430
N,cell_2146,cell_662
E,cell_2146,cell_831
Z,cell_2146,cell_913
T,cell_2146,cell_1422
z,cell_2203,cell_154
N,cell_2203,cell_262
R2,cell_2203,cell_328
Z,cell_2203,cell_406
T,cell_2203,cell_600
S,cell_2203,cell_710
s,cell_2203,cell_1094
E,cell_2203,cell_1167
R3,cell_2203,cell_1896
S,cell_2334,cell_81
N,cell_2334,cell_94
s,cell_2334,cell_106
R2,cell_2334,cell_251
z,cell_2334,cell_365
